id,name,baseValue,rarity,category,modelPath,preset
uniticonpltkabu_plastic_matte,유닛 아이콘 양배추 (매트 플라스틱),60000,0.8,음식,assets/models/UnitIconPltKabu.glb,plastic_matte
uniticonpltkabu_plastic_gloss,유닛 아이콘 양배추 (글로시 플라스틱),66000,0.75,음식,assets/models/UnitIconPltKabu.glb,plastic_gloss
uniticonpltkabu_rubber_soft,유닛 아이콘 양배추 (소프트 러버),63000,0.8,음식,assets/models/UnitIconPltKabu.glb,rubber_soft
uniticonpltkabu_ceramic_clean,유닛 아이콘 양배추 (클린 세라믹),72000,0.7,음식,assets/models/UnitIconPltKabu.glb,ceramic_clean
uniticonpltkabu_metal_brushed,유닛 아이콘 양배추 (브러시드 메탈),81000,0.6,음식,assets/models/UnitIconPltKabu.glb,metal_brushed
uniticonpltkabu_metal_polished,유닛 아이콘 양배추 (폴리시드 메탈),90000,0.5,음식,assets/models/UnitIconPltKabu.glb,metal_polished
uniticonpltkabu_paint_clearcoat,유닛 아이콘 양배추 (클리어코트 페인트),78000,0.65,음식,assets/models/UnitIconPltKabu.glb,paint_clearcoat
uniticonpltkabu_fabric_sheen,유닛 아이콘 양배추 (패브릭 쉰),69000,0.75,음식,assets/models/UnitIconPltKabu.glb,fabric_sheen
uniticonpltkabu_glass_clear,유닛 아이콘 양배추 (클리어 글래스),96000,0.4,음식,assets/models/UnitIconPltKabu.glb,glass_clear
uniticonpltkabu_resin_tinted,유닛 아이콘 양배추 (틴티드 레진),87000,0.55,음식,assets/models/UnitIconPltKabu.glb,resin_tinted
uniticonpltkabu_matcap_clay,유닛 아이콘 양배추 (클레이),63000,0.8,음식,assets/models/UnitIconPltKabu.glb,matcap_clay
uniticonpltkabu_matcap_wax,유닛 아이콘 양배추 (왁스),66000,0.75,음식,assets/models/UnitIconPltKabu.glb,matcap_wax
uniticonpltkabu_matcap_chrome,유닛 아이콘 양배추 (크롬),93000,0.45,음식,assets/models/UnitIconPltKabu.glb,matcap_chrome
uniticonpltkabu_matcap_bronze,유닛 아이콘 양배추 (브론즈),84000,0.6,음식,assets/models/UnitIconPltKabu.glb,matcap_bronze
