id,name,baseValue,rarity,category,modelPath,preset
bagbackpackdry0_plastic_matte,방수백 (매트 플라스틱),10000,1.8,액세서리,assets/models/BagBackpackDry0.glb,plastic_matte
bagbackpackdry0_plastic_gloss,방수백 (글로시 플라스틱),11000,1.75,액세서리,assets/models/BagBackpackDry0.glb,plastic_gloss
bagbackpackdry0_rubber_soft,방수백 (소프트 러버),10500,1.8,액세서리,assets/models/BagBackpackDry0.glb,rubber_soft
bagbackpackdry0_ceramic_clean,방수백 (클린 세라믹),12000,1.7,액세서리,assets/models/BagBackpackDry0.glb,ceramic_clean
bagbackpackdry0_metal_brushed,방수백 (브러시드 메탈),13500,1.6,액세서리,assets/models/BagBackpackDry0.glb,metal_brushed
bagbackpackdry0_metal_polished,방수백 (폴리시드 메탈),15000,1.5,액세서리,assets/models/BagBackpackDry0.glb,metal_polished
bagbackpackdry0_paint_clearcoat,방수백 (클리어코트 페인트),13000,1.65,액세서리,assets/models/BagBackpackDry0.glb,paint_clearcoat
bagbackpackdry0_fabric_sheen,방수백 (패브릭 쉰),11500,1.75,액세서리,assets/models/BagBackpackDry0.glb,fabric_sheen
bagbackpackdry0_glass_clear,방수백 (클리어 글래스),16000,1.4,액세서리,assets/models/BagBackpackDry0.glb,glass_clear
bagbackpackdry0_resin_tinted,방수백 (틴티드 레진),14500,1.55,액세서리,assets/models/BagBackpackDry0.glb,resin_tinted
bagbackpackdry0_matcap_clay,방수백 (클레이),10500,1.8,액세서리,assets/models/BagBackpackDry0.glb,matcap_clay
bagbackpackdry0_matcap_wax,방수백 (왁스),11000,1.75,액세서리,assets/models/BagBackpackDry0.glb,matcap_wax
bagbackpackdry0_matcap_chrome,방수백 (크롬),15500,1.45,액세서리,assets/models/BagBackpackDry0.glb,matcap_chrome
bagbackpackdry0_matcap_bronze,방수백 (브론즈),14000,1.6,액세서리,assets/models/BagBackpackDry0.glb,matcap_bronze
bagbackpackdry0_matcap_black_rubber,방수백 (블랙 러버),10800,1.8,액세서리,assets/models/BagBackpackDry0.glb,matcap_black_rubber
bagbackpackdry0_matcap_red_wax,방수백 (레드 왁스),11500,1.7,액세서리,assets/models/BagBackpackDry0.glb,matcap_red_wax
bagbackpackdry0_matcap_white_ceramic,방수백 (화이트 세라믹),12500,1.65,액세서리,assets/models/BagBackpackDry0.glb,matcap_white_ceramic
bagbackpackdry0_matcap_blue_gloss,방수백 (블루 글로시),12000,1.7,액세서리,assets/models/BagBackpackDry0.glb,matcap_blue_gloss
bagbackpackdry0_matcap_gold,방수백 (골드),17000,1.3,액세서리,assets/models/BagBackpackDry0.glb,matcap_gold
bagbackpackdry0_matcap_silver_soft,방수백 (소프트 실버),13500,1.6,액세서리,assets/models/BagBackpackDry0.glb,matcap_silver_soft
bagbackpackgrass0_plastic_matte,풀백 (매트 플라스틱),10000,1.7,액세서리,assets/models/BagBackpackGrass0.glb,plastic_matte
bagbackpackgrass0_plastic_gloss,풀백 (글로시 플라스틱),11000,1.65,액세서리,assets/models/BagBackpackGrass0.glb,plastic_gloss
bagbackpackgrass0_rubber_soft,풀백 (소프트 러버),10500,1.7,액세서리,assets/models/BagBackpackGrass0.glb,rubber_soft
bagbackpackgrass0_ceramic_clean,풀백 (클린 세라믹),12000,1.6,액세서리,assets/models/BagBackpackGrass0.glb,ceramic_clean
bagbackpackgrass0_metal_brushed,풀백 (브러시드 메탈),13500,1.5,액세서리,assets/models/BagBackpackGrass0.glb,metal_brushed
bagbackpackgrass0_metal_polished,풀백 (폴리시드 메탈),15000,1.4,액세서리,assets/models/BagBackpackGrass0.glb,metal_polished
bagbackpackgrass0_paint_clearcoat,풀백 (클리어코트 페인트),13000,1.55,액세서리,assets/models/BagBackpackGrass0.glb,paint_clearcoat
bagbackpackgrass0_fabric_sheen,풀백 (패브릭 쉰),11500,1.65,액세서리,assets/models/BagBackpackGrass0.glb,fabric_sheen
bagbackpackgrass0_glass_clear,풀백 (클리어 글래스),16000,1.3,액세서리,assets/models/BagBackpackGrass0.glb,glass_clear
bagbackpackgrass0_resin_tinted,풀백 (틴티드 레진),14500,1.45,액세서리,assets/models/BagBackpackGrass0.glb,resin_tinted
bagbackpackgrass0_matcap_clay,풀백 (클레이),10500,1.7,액세서리,assets/models/BagBackpackGrass0.glb,matcap_clay
bagbackpackgrass0_matcap_wax,풀백 (왁스),11000,1.65,액세서리,assets/models/BagBackpackGrass0.glb,matcap_wax
bagbackpackgrass0_matcap_chrome,풀백 (크롬),15500,1.35,액세서리,assets/models/BagBackpackGrass0.glb,matcap_chrome
bagbackpackgrass0_matcap_bronze,풀백 (브론즈),14000,1.5,액세서리,assets/models/BagBackpackGrass0.glb,matcap_bronze
bagbackpackgrass0_matcap_black_rubber,풀백 (블랙 러버),10800,1.7,액세서리,assets/models/BagBackpackGrass0.glb,matcap_black_rubber
bagbackpackgrass0_matcap_red_wax,풀백 (레드 왁스),11500,1.6,액세서리,assets/models/BagBackpackGrass0.glb,matcap_red_wax
bagbackpackgrass0_matcap_white_ceramic,풀백 (화이트 세라믹),12500,1.55,액세서리,assets/models/BagBackpackGrass0.glb,matcap_white_ceramic
bagbackpackgrass0_matcap_blue_gloss,풀백 (블루 글로시),12000,1.6,액세서리,assets/models/BagBackpackGrass0.glb,matcap_blue_gloss
bagbackpackgrass0_matcap_gold,풀백 (골드),17000,1.2,액세서리,assets/models/BagBackpackGrass0.glb,matcap_gold
bagbackpackgrass0_matcap_silver_soft,풀백 (소프트 실버),13500,1.5,액세서리,assets/models/BagBackpackGrass0.glb,matcap_silver_soft
bagbackpacklid0_plastic_matte,카모플라주백 (매트 플라스틱),12000,1.4,액세서리,assets/models/BagBackpackLid0.glb,plastic_matte
bagbackpacklid0_plastic_gloss,카모플라주백 (글로시 플라스틱),13200,1.35,액세서리,assets/models/BagBackpackLid0.glb,plastic_gloss
bagbackpacklid0_rubber_soft,카모플라주백 (소프트 러버),12600,1.4,액세서리,assets/models/BagBackpackLid0.glb,rubber_soft
bagbackpacklid0_ceramic_clean,카모플라주백 (클린 세라믹),14400,1.3,액세서리,assets/models/BagBackpackLid0.glb,ceramic_clean
bagbackpacklid0_metal_brushed,카모플라주백 (브러시드 메탈),16200,1.2,액세서리,assets/models/BagBackpackLid0.glb,metal_brushed
bagbackpacklid0_metal_polished,카모플라주백 (폴리시드 메탈),18000,1.1,액세서리,assets/models/BagBackpackLid0.glb,metal_polished
bagbackpacklid0_paint_clearcoat,카모플라주백 (클리어코트 페인트),15600,1.25,액세서리,assets/models/BagBackpackLid0.glb,paint_clearcoat
bagbackpacklid0_fabric_sheen,카모플라주백 (패브릭 쉰),13800,1.35,액세서리,assets/models/BagBackpackLid0.glb,fabric_sheen
