id,name,baseValue,rarity,category,modelPath,preset
uniticonbag_plastic_matte,유닛 아이콘 백팩 (매트 플라스틱),60000,0.8,액세서리,assets/models/UnitIconBag.glb,plastic_matte
uniticonbag_plastic_gloss,유닛 아이콘 백팩 (글로시 플라스틱),66000,0.75,액세서리,assets/models/UnitIconBag.glb,plastic_gloss
uniticonbag_rubber_soft,유닛 아이콘 백팩 (소프트 러버),63000,0.8,액세서리,assets/models/UnitIconBag.glb,rubber_soft
uniticonbag_ceramic_clean,유닛 아이콘 백팩 (클린 세라믹),72000,0.7,액세서리,assets/models/UnitIconBag.glb,ceramic_clean
uniticonbag_metal_brushed,유닛 아이콘 백팩 (브러시드 메탈),81000,0.6,액세서리,assets/models/UnitIconBag.glb,metal_brushed
uniticonbag_metal_polished,유닛 아이콘 백팩 (폴리시드 메탈),90000,0.5,액세서리,assets/models/UnitIconBag.glb,metal_polished
uniticonbag_paint_clearcoat,유닛 아이콘 백팩 (클리어코트 페인트),78000,0.65,액세서리,assets/models/UnitIconBag.glb,paint_clearcoat
uniticonbag_fabric_sheen,유닛 아이콘 백팩 (패브릭 쉰),69000,0.75,액세서리,assets/models/UnitIconBag.glb,fabric_sheen
uniticonbag_glass_clear,유닛 아이콘 백팩 (클리어 글래스),96000,0.4,액세서리,assets/models/UnitIconBag.glb,glass_clear
uniticonbag_resin_tinted,유닛 아이콘 백팩 (틴티드 레진),87000,0.55,액세서리,assets/models/UnitIconBag.glb,resin_tinted
uniticonbag_matcap_clay,유닛 아이콘 백팩 (클레이),63000,0.8,액세서리,assets/models/UnitIconBag.glb,matcap_clay
uniticonbag_matcap_wax,유닛 아이콘 백팩 (왁스),66000,0.75,액세서리,assets/models/UnitIconBag.glb,matcap_wax
uniticonbag_matcap_chrome,유닛 아이콘 백팩 (크롬),93000,0.45,액세서리,assets/models/UnitIconBag.glb,matcap_chrome
uniticonbag_matcap_bronze,유닛 아이콘 백팩 (브론즈),84000,0.6,액세서리,assets/models/UnitIconBag.glb,matcap_bronze
uniticonbag_matcap_black_rubber,유닛 아이콘 백팩 (블랙 러버),64800,0.8,액세서리,assets/models/UnitIconBag.glb,matcap_black_rubber
uniticonbag_matcap_red_wax,유닛 아이콘 백팩 (레드 왁스),69000,0.7,액세서리,assets/models/UnitIconBag.glb,matcap_red_wax
uniticonbag_matcap_white_ceramic,유닛 아이콘 백팩 (화이트 세라믹),75000,0.65,액세서리,assets/models/UnitIconBag.glb,matcap_white_ceramic
