id,name,baseValue,rarity,category,modelPath,preset
insectoniyanma_plastic_matte,오니야마 곤충 (매트 플라스틱),5000,1.8,액세서리,assets/models/InsectOniyanma.glb,plastic_matte
insectoniyanma_plastic_gloss,오니야마 곤충 (글로시 플라스틱),5500,1.75,액세서리,assets/models/InsectOniyanma.glb,plastic_gloss
insectoniyanma_rubber_soft,오니야마 곤충 (소프트 러버),5300,1.8,액세서리,assets/models/InsectOniyanma.glb,rubber_soft
insectoniyanma_ceramic_clean,오니야마 곤충 (클린 세라믹),6000,1.7,액세서리,assets/models/InsectOniyanma.glb,ceramic_clean
insectoniyanma_metal_brushed,오니야마 곤충 (브러시드 메탈),6800,1.6,액세서리,assets/models/InsectOniyanma.glb,metal_brushed
insectoniyanma_metal_polished,오니야마 곤충 (폴리시드 메탈),7500,1.5,액세서리,assets/models/InsectOniyanma.glb,metal_polished
insectoniyanma_paint_clearcoat,오니야마 곤충 (클리어코트 페인트),6500,1.65,액세서리,assets/models/InsectOniyanma.glb,paint_clearcoat
insectoniyanma_fabric_sheen,오니야마 곤충 (패브릭 쉰),5800,1.75,액세서리,assets/models/InsectOniyanma.glb,fabric_sheen
insectoniyanma_glass_clear,오니야마 곤충 (클리어 글래스),8000,1.4,액세서리,assets/models/InsectOniyanma.glb,glass_clear
insectoniyanma_resin_tinted,오니야마 곤충 (틴티드 레진),7300,1.55,액세서리,assets/models/InsectOniyanma.glb,resin_tinted
insectoniyanma_matcap_clay,오니야마 곤충 (클레이),5300,1.8,액세서리,assets/models/InsectOniyanma.glb,matcap_clay
insectoniyanma_matcap_wax,오니야마 곤충 (왁스),5500,1.75,액세서리,assets/models/InsectOniyanma.glb,matcap_wax
insectoniyanma_matcap_chrome,오니야마 곤충 (크롬),7800,1.45,액세서리,assets/models/InsectOniyanma.glb,matcap_chrome
insectoniyanma_matcap_bronze,오니야마 곤충 (브론즈),7000,1.6,액세서리,assets/models/InsectOniyanma.glb,matcap_bronze
insectoniyanma_matcap_black_rubber,오니야마 곤충 (블랙 러버),5400,1.8,액세서리,assets/models/InsectOniyanma.glb,matcap_black_rubber
insectoniyanma_matcap_red_wax,오니야마 곤충 (레드 왁스),5800,1.7,액세서리,assets/models/InsectOniyanma.glb,matcap_red_wax
insectoniyanma_matcap_white_ceramic,오니야마 곤충 (화이트 세라믹),6300,1.65,액세서리,assets/models/InsectOniyanma.glb,matcap_white_ceramic
insectoniyanma_matcap_blue_gloss,오니야마 곤충 (블루 글로시),6000,1.7,액세서리,assets/models/InsectOniyanma.glb,matcap_blue_gloss
insectoniyanma_matcap_gold,오니야마 곤충 (골드),8500,1.3,액세서리,assets/models/InsectOniyanma.glb,matcap_gold
insectoniyanma_matcap_silver_soft,오니야마 곤충 (소프트 실버),6800,1.6,액세서리,assets/models/InsectOniyanma.glb,matcap_silver_soft
insectougononikuwagata_plastic_matte,오우곤노니쿠와가타 곤충 (매트 플라스틱),10000,1.4,액세서리,assets/models/InsectOugononikuwagata.glb,plastic_matte
insectougononikuwagata_plastic_gloss,오우곤노니쿠와가타 곤충 (글로시 플라스틱),11000,1.35,액세서리,assets/models/InsectOugononikuwagata.glb,plastic_gloss
insectougononikuwagata_rubber_soft,오우곤노니쿠와가타 곤충 (소프트 러버),10500,1.4,액세서리,assets/models/InsectOugononikuwagata.glb,rubber_soft
insectougononikuwagata_ceramic_clean,오우곤노니쿠와가타 곤충 (클린 세라믹),12000,1.3,액세서리,assets/models/InsectOugononikuwagata.glb,ceramic_clean
insectougononikuwagata_metal_brushed,오우곤노니쿠와가타 곤충 (브러시드 메탈),13500,1.2,액세서리,assets/models/InsectOugononikuwagata.glb,metal_brushed
insectougononikuwagata_metal_polished,오우곤노니쿠와가타 곤충 (폴리시드 메탈),15000,1.1,액세서리,assets/models/InsectOugononikuwagata.glb,metal_polished
insectougononikuwagata_paint_clearcoat,오우곤노니쿠와가타 곤충 (클리어코트 페인트),13000,1.25,액세서리,assets/models/InsectOugononikuwagata.glb,paint_clearcoat
insectougononikuwagata_fabric_sheen,오우곤노니쿠와가타 곤충 (패브릭 쉰),11500,1.35,액세서리,assets/models/InsectOugononikuwagata.glb,fabric_sheen
insectougononikuwagata_glass_clear,오우곤노니쿠와가타 곤충 (클리어 글래스),16000,1,액세서리,assets/models/InsectOugononikuwagata.glb,glass_clear
insectougononikuwagata_resin_tinted,오우곤노니쿠와가타 곤충 (틴티드 레진),14500,1.15,액세서리,assets/models/InsectOugononikuwagata.glb,resin_tinted
insectougononikuwagata_matcap_clay,오우곤노니쿠와가타 곤충 (클레이),10500,1.4,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_clay
insectougononikuwagata_matcap_wax,오우곤노니쿠와가타 곤충 (왁스),11000,1.35,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_wax
insectougononikuwagata_matcap_chrome,오우곤노니쿠와가타 곤충 (크롬),15500,1.05,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_chrome
insectougononikuwagata_matcap_bronze,오우곤노니쿠와가타 곤충 (브론즈),14000,1.2,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_bronze
insectougononikuwagata_matcap_black_rubber,오우곤노니쿠와가타 곤충 (블랙 러버),10800,1.4,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_black_rubber
insectougononikuwagata_matcap_red_wax,오우곤노니쿠와가타 곤충 (레드 왁스),11500,1.3,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_red_wax
insectougononikuwagata_matcap_white_ceramic,오우곤노니쿠와가타 곤충 (화이트 세라믹),12500,1.25,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_white_ceramic
insectougononikuwagata_matcap_blue_gloss,오우곤노니쿠와가타 곤충 (블루 글로시),12000,1.3,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_blue_gloss
insectougononikuwagata_matcap_gold,오우곤노니쿠와가타 곤충 (골드),17000,0.9,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_gold
insectougononikuwagata_matcap_silver_soft,오우곤노니쿠와가타 곤충 (소프트 실버),13500,1.2,액세서리,assets/models/InsectOugononikuwagata.glb,matcap_silver_soft
insectruriboshikamikiri_plastic_matte,루리보시키카미키리 곤충 (매트 플라스틱),15000,0.8,액세서리,assets/models/InsectRuriboshikamikiri.glb,plastic_matte
insectruriboshikamikiri_plastic_gloss,루리보시키카미키리 곤충 (글로시 플라스틱),16500,0.75,액세서리,assets/models/InsectRuriboshikamikiri.glb,plastic_gloss
insectruriboshikamikiri_rubber_soft,루리보시키카미키리 곤충 (소프트 러버),15800,0.8,액세서리,assets/models/InsectRuriboshikamikiri.glb,rubber_soft
insectruriboshikamikiri_ceramic_clean,루리보시키카미키리 곤충 (클린 세라믹),18000,0.7,액세서리,assets/models/InsectRuriboshikamikiri.glb,ceramic_clean
insectruriboshikamikiri_metal_brushed,루리보시키카미키리 곤충 (브러시드 메탈),20300,0.6,액세서리,assets/models/InsectRuriboshikamikiri.glb,metal_brushed
insectruriboshikamikiri_metal_polished,루리보시키카미키리 곤충 (폴리시드 메탈),22500,0.5,액세서리,assets/models/InsectRuriboshikamikiri.glb,metal_polished
insectruriboshikamikiri_paint_clearcoat,루리보시키카미키리 곤충 (클리어코트 페인트),19500,0.65,액세서리,assets/models/InsectRuriboshikamikiri.glb,paint_clearcoat
insectruriboshikamikiri_fabric_sheen,루리보시키카미키리 곤충 (패브릭 쉰),17300,0.75,액세서리,assets/models/InsectRuriboshikamikiri.glb,fabric_sheen
insectruriboshikamikiri_glass_clear,루리보시키카미키리 곤충 (클리어 글래스),24000,0.4,액세서리,assets/models/InsectRuriboshikamikiri.glb,glass_clear
insectruriboshikamikiri_resin_tinted,루리보시키카미키리 곤충 (틴티드 레진),21800,0.55,액세서리,assets/models/InsectRuriboshikamikiri.glb,resin_tinted
insectruriboshikamikiri_matcap_clay,루리보시키카미키리 곤충 (클레이),15800,0.8,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_clay
insectruriboshikamikiri_matcap_wax,루리보시키카미키리 곤충 (왁스),16500,0.75,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_wax
insectruriboshikamikiri_matcap_chrome,루리보시키카미키리 곤충 (크롬),23300,0.45,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_chrome
insectruriboshikamikiri_matcap_bronze,루리보시키카미키리 곤충 (브론즈),21000,0.6,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_bronze
insectruriboshikamikiri_matcap_black_rubber,루리보시키카미키리 곤충 (블랙 러버),16200,0.8,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_black_rubber
insectruriboshikamikiri_matcap_red_wax,루리보시키카미키리 곤충 (레드 왁스),17300,0.7,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_red_wax
insectruriboshikamikiri_matcap_white_ceramic,루리보시키카미키리 곤충 (화이트 세라믹),18800,0.65,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_white_ceramic
insectruriboshikamikiri_matcap_blue_gloss,루리보시키카미키리 곤충 (블루 글로시),18000,0.7,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_blue_gloss
insectruriboshikamikiri_matcap_gold,루리보시키카미키리 곤충 (골드),25500,0.3,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_gold
insectruriboshikamikiri_matcap_silver_soft,루리보시키카미키리 곤충 (소프트 실버),20300,0.6,액세서리,assets/models/InsectRuriboshikamikiri.glb,matcap_silver_soft
insectsasori_plastic_matte,사스오리 곤충 (매트 플라스틱),20000,0.4,액세서리,assets/models/InsectSasori.glb,plastic_matte
insectsasori_plastic_gloss,사스오리 곤충 (글로시 플라스틱),22000,0.35,액세서리,assets/models/InsectSasori.glb,plastic_gloss
insectsasori_rubber_soft,사스오리 곤충 (소프트 러버),21000,0.4,액세서리,assets/models/InsectSasori.glb,rubber_soft
insectsasori_ceramic_clean,사스오리 곤충 (클린 세라믹),24000,0.3,액세서리,assets/models/InsectSasori.glb,ceramic_clean
insectsasori_metal_brushed,사스오리 곤충 (브러시드 메탈),27000,0.2,액세서리,assets/models/InsectSasori.glb,metal_brushed
insectsasori_metal_polished,사스오리 곤충 (폴리시드 메탈),30000,0.1,액세서리,assets/models/InsectSasori.glb,metal_polished
insectsasori_paint_clearcoat,사스오리 곤충 (클리어코트 페인트),26000,0.25,액세서리,assets/models/InsectSasori.glb,paint_clearcoat
insectsasori_fabric_sheen,사스오리 곤충 (패브릭 쉰),23000,0.35,액세서리,assets/models/InsectSasori.glb,fabric_sheen
insectsasori_glass_clear,사스오리 곤충 (클리어 글래스),32000,0.1,액세서리,assets/models/InsectSasori.glb,glass_clear
insectsasori_resin_tinted,사스오리 곤충 (틴티드 레진),29000,0.15,액세서리,assets/models/InsectSasori.glb,resin_tinted
insectsasori_matcap_clay,사스오리 곤충 (클레이),21000,0.4,액세서리,assets/models/InsectSasori.glb,matcap_clay
insectsasori_matcap_wax,사스오리 곤충 (왁스),22000,0.35,액세서리,assets/models/InsectSasori.glb,matcap_wax
insectsasori_matcap_chrome,사스오리 곤충 (크롬),31000,0.1,액세서리,assets/models/InsectSasori.glb,matcap_chrome
insectsasori_matcap_bronze,사스오리 곤충 (브론즈),28000,0.2,액세서리,assets/models/InsectSasori.glb,matcap_bronze
insectsasori_matcap_black_rubber,사스오리 곤충 (블랙 러버),21600,0.4,액세서리,assets/models/InsectSasori.glb,matcap_black_rubber
insectsasori_matcap_red_wax,사스오리 곤충 (레드 왁스),23000,0.3,액세서리,assets/models/InsectSasori.glb,matcap_red_wax
insectsasori_matcap_white_ceramic,사스오리 곤충 (화이트 세라믹),25000,0.25,액세서리,assets/models/InsectSasori.glb,matcap_white_ceramic
insectsasori_matcap_blue_gloss,사스오리 곤충 (블루 글로시),24000,0.3,액세서리,assets/models/InsectSasori.glb,matcap_blue_gloss
