id,name,baseValue,rarity,category,modelPath,preset
pltflwyuriseedling_plastic_matte,야무리 꽃 묘목 (매트 플라스틱),15000,1.8,식물,assets/models/PltFlwYuriSeedling.glb,plastic_matte
pltflwyuriseedling_plastic_gloss,야무리 꽃 묘목 (글로시 플라스틱),16500,1.75,식물,assets/models/PltFlwYuriSeedling.glb,plastic_gloss
pltflwyuriseedling_rubber_soft,야무리 꽃 묘목 (소프트 러버),15800,1.8,식물,assets/models/PltFlwYuriSeedling.glb,rubber_soft
pltflwyuriseedling_ceramic_clean,야무리 꽃 묘목 (클린 세라믹),18000,1.7,식물,assets/models/PltFlwYuriSeedling.glb,ceramic_clean
pltflwyuriseedling_metal_brushed,야무리 꽃 묘목 (브러시드 메탈),20300,1.6,식물,assets/models/PltFlwYuriSeedling.glb,metal_brushed
pltflwyuriseedling_metal_polished,야무리 꽃 묘목 (폴리시드 메탈),22500,1.5,식물,assets/models/PltFlwYuriSeedling.glb,metal_polished
pltflwyuriseedling_paint_clearcoat,야무리 꽃 묘목 (클리어코트 페인트),19500,1.65,식물,assets/models/PltFlwYuriSeedling.glb,paint_clearcoat
pltflwyuriseedling_fabric_sheen,야무리 꽃 묘목 (패브릭 쉰),17300,1.75,식물,assets/models/PltFlwYuriSeedling.glb,fabric_sheen
pltflwyuriseedling_glass_clear,야무리 꽃 묘목 (클리어 글래스),24000,1.4,식물,assets/models/PltFlwYuriSeedling.glb,glass_clear
pltflwyuriseedling_resin_tinted,야무리 꽃 묘목 (틴티드 레진),21800,1.55,식물,assets/models/PltFlwYuriSeedling.glb,resin_tinted
pltflwyuriseedling_matcap_clay,야무리 꽃 묘목 (클레이),15800,1.8,식물,assets/models/PltFlwYuriSeedling.glb,matcap_clay
pltflwyuriseedling_matcap_wax,야무리 꽃 묘목 (왁스),16500,1.75,식물,assets/models/PltFlwYuriSeedling.glb,matcap_wax
pltflwyuriseedling_matcap_chrome,야무리 꽃 묘목 (크롬),23300,1.45,식물,assets/models/PltFlwYuriSeedling.glb,matcap_chrome
pltflwyuriseedling_matcap_bronze,야무리 꽃 묘목 (브론즈),21000,1.6,식물,assets/models/PltFlwYuriSeedling.glb,matcap_bronze
