id,name,baseValue,rarity,category,modelPath,preset
ftrstreetorgan_plastic_matte,거리 오르간 (매트 플라스틱),15000,0.8,액세서리,assets/models/FtrStreetorgan.glb,plastic_matte
ftrstreetorgan_plastic_gloss,거리 오르간 (글로시 플라스틱),16500,0.75,액세서리,assets/models/FtrStreetorgan.glb,plastic_gloss
ftrstreetorgan_rubber_soft,거리 오르간 (소프트 러버),15800,0.8,액세서리,assets/models/FtrStreetorgan.glb,rubber_soft
ftrstreetorgan_ceramic_clean,거리 오르간 (클린 세라믹),18000,0.7,액세서리,assets/models/FtrStreetorgan.glb,ceramic_clean
ftrstreetorgan_metal_brushed,거리 오르간 (브러시드 메탈),20300,0.6,액세서리,assets/models/FtrStreetorgan.glb,metal_brushed
ftrstreetorgan_metal_polished,거리 오르간 (폴리시드 메탈),22500,0.5,액세서리,assets/models/FtrStreetorgan.glb,metal_polished
ftrstreetorgan_paint_clearcoat,거리 오르간 (클리어코트 페인트),19500,0.65,액세서리,assets/models/FtrStreetorgan.glb,paint_clearcoat
ftrstreetorgan_fabric_sheen,거리 오르간 (패브릭 쉰),17300,0.75,액세서리,assets/models/FtrStreetorgan.glb,fabric_sheen
ftrstreetorgan_glass_clear,거리 오르간 (클리어 글래스),24000,0.4,액세서리,assets/models/FtrStreetorgan.glb,glass_clear
ftrstreetorgan_resin_tinted,거리 오르간 (틴티드 레진),21800,0.55,액세서리,assets/models/FtrStreetorgan.glb,resin_tinted
ftrstreetorgan_matcap_clay,거리 오르간 (클레이),15800,0.8,액세서리,assets/models/FtrStreetorgan.glb,matcap_clay
ftrstreetorgan_matcap_wax,거리 오르간 (왁스),16500,0.75,액세서리,assets/models/FtrStreetorgan.glb,matcap_wax
ftrstreetorgan_matcap_chrome,거리 오르간 (크롬),23300,0.45,액세서리,assets/models/FtrStreetorgan.glb,matcap_chrome
ftrstreetorgan_matcap_bronze,거리 오르간 (브론즈),21000,0.6,액세서리,assets/models/FtrStreetorgan.glb,matcap_bronze
ftrstreetorgan_matcap_black_rubber,거리 오르간 (블랙 러버),16200,0.8,액세서리,assets/models/FtrStreetorgan.glb,matcap_black_rubber
ftrstreetorgan_matcap_red_wax,거리 오르간 (레드 왁스),17300,0.7,액세서리,assets/models/FtrStreetorgan.glb,matcap_red_wax
ftrstreetorgan_matcap_white_ceramic,거리 오르간 (화이트 세라믹),18800,0.65,액세서리,assets/models/FtrStreetorgan.glb,matcap_white_ceramic
ftrstreetorgan_matcap_blue_gloss,거리 오르간 (블루 글로시),18000,0.7,액세서리,assets/models/FtrStreetorgan.glb,matcap_blue_gloss
ftrstreetorgan_matcap_gold,거리 오르간 (골드),25500,0.3,액세서리,assets/models/FtrStreetorgan.glb,matcap_gold
ftrstreetorgan_matcap_silver_soft,거리 오르간 (소프트 실버),20300,0.6,액세서리,assets/models/FtrStreetorgan.glb,matcap_silver_soft
ftrsurfboard_plastic_matte,서핑보드 (매트 플라스틱),12000,1.2,액세서리,assets/models/FtrSurfboard.glb,plastic_matte
ftrsurfboard_plastic_gloss,서핑보드 (글로시 플라스틱),13200,1.15,액세서리,assets/models/FtrSurfboard.glb,plastic_gloss
ftrsurfboard_rubber_soft,서핑보드 (소프트 러버),12600,1.2,액세서리,assets/models/FtrSurfboard.glb,rubber_soft
ftrsurfboard_ceramic_clean,서핑보드 (클린 세라믹),14400,1.1,액세서리,assets/models/FtrSurfboard.glb,ceramic_clean
ftrsurfboard_metal_brushed,서핑보드 (브러시드 메탈),16200,1,액세서리,assets/models/FtrSurfboard.glb,metal_brushed
ftrsurfboard_metal_polished,서핑보드 (폴리시드 메탈),18000,0.9,액세서리,assets/models/FtrSurfboard.glb,metal_polished
ftrsurfboard_paint_clearcoat,서핑보드 (클리어코트 페인트),15600,1.05,액세서리,assets/models/FtrSurfboard.glb,paint_clearcoat
ftrsurfboard_fabric_sheen,서핑보드 (패브릭 쉰),13800,1.15,액세서리,assets/models/FtrSurfboard.glb,fabric_sheen
ftrsurfboard_glass_clear,서핑보드 (클리어 글래스),19200,0.8,액세서리,assets/models/FtrSurfboard.glb,glass_clear
ftrsurfboard_resin_tinted,서핑보드 (틴티드 레진),17400,0.95,액세서리,assets/models/FtrSurfboard.glb,resin_tinted
ftrsurfboard_matcap_clay,서핑보드 (클레이),12600,1.2,액세서리,assets/models/FtrSurfboard.glb,matcap_clay
ftrsurfboard_matcap_wax,서핑보드 (왁스),13200,1.15,액세서리,assets/models/FtrSurfboard.glb,matcap_wax
ftrsurfboard_matcap_chrome,서핑보드 (크롬),18600,0.85,액세서리,assets/models/FtrSurfboard.glb,matcap_chrome
ftrsurfboard_matcap_bronze,서핑보드 (브론즈),16800,1,액세서리,assets/models/FtrSurfboard.glb,matcap_bronze
ftrsurfboard_matcap_black_rubber,서핑보드 (블랙 러버),13000,1.2,액세서리,assets/models/FtrSurfboard.glb,matcap_black_rubber
ftrsurfboard_matcap_red_wax,서핑보드 (레드 왁스),13800,1.1,액세서리,assets/models/FtrSurfboard.glb,matcap_red_wax
ftrsurfboard_matcap_white_ceramic,서핑보드 (화이트 세라믹),15000,1.05,액세서리,assets/models/FtrSurfboard.glb,matcap_white_ceramic
ftrsurfboard_matcap_blue_gloss,서핑보드 (블루 글로시),14400,1.1,액세서리,assets/models/FtrSurfboard.glb,matcap_blue_gloss
ftrsurfboard_matcap_gold,서핑보드 (골드),20400,0.7,액세서리,assets/models/FtrSurfboard.glb,matcap_gold
ftrsurfboard_matcap_silver_soft,서핑보드 (소프트 실버),16200,1,액세서리,assets/models/FtrSurfboard.glb,matcap_silver_soft
ftrtamtam_plastic_matte,탐탐 (매트 플라스틱),18000,0.9,액세서리,assets/models/FtrTamtam.glb,plastic_matte
