id,name,baseValue,rarity,category,modelPath,preset
toolguitertkk_plastic_matte,기타 모양 도구 (매트 플라스틱),50000,0.5,액세서리,assets/models/ToolGuiterTkk.glb,plastic_matte
toolguitertkk_plastic_gloss,기타 모양 도구 (글로시 플라스틱),55000,0.45,액세서리,assets/models/ToolGuiterTkk.glb,plastic_gloss
toolguitertkk_rubber_soft,기타 모양 도구 (소프트 러버),52500,0.5,액세서리,assets/models/ToolGuiterTkk.glb,rubber_soft
toolguitertkk_ceramic_clean,기타 모양 도구 (클린 세라믹),60000,0.4,액세서리,assets/models/ToolGuiterTkk.glb,ceramic_clean
toolguitertkk_metal_brushed,기타 모양 도구 (브러시드 메탈),67500,0.3,액세서리,assets/models/ToolGuiterTkk.glb,metal_brushed
toolguitertkk_metal_polished,기타 모양 도구 (폴리시드 메탈),75000,0.2,액세서리,assets/models/ToolGuiterTkk.glb,metal_polished
toolguitertkk_paint_clearcoat,기타 모양 도구 (클리어코트 페인트),65000,0.35,액세서리,assets/models/ToolGuiterTkk.glb,paint_clearcoat
toolguitertkk_fabric_sheen,기타 모양 도구 (패브릭 쉰),57500,0.45,액세서리,assets/models/ToolGuiterTkk.glb,fabric_sheen
toolguitertkk_glass_clear,기타 모양 도구 (클리어 글래스),80000,0.1,액세서리,assets/models/ToolGuiterTkk.glb,glass_clear
toolguitertkk_resin_tinted,기타 모양 도구 (틴티드 레진),72500,0.25,액세서리,assets/models/ToolGuiterTkk.glb,resin_tinted
toolguitertkk_matcap_clay,기타 모양 도구 (클레이),52500,0.5,액세서리,assets/models/ToolGuiterTkk.glb,matcap_clay
toolguitertkk_matcap_wax,기타 모양 도구 (왁스),55000,0.45,액세서리,assets/models/ToolGuiterTkk.glb,matcap_wax
toolguitertkk_matcap_chrome,기타 모양 도구 (크롬),77500,0.15,액세서리,assets/models/ToolGuiterTkk.glb,matcap_chrome
toolguitertkk_matcap_bronze,기타 모양 도구 (브론즈),70000,0.3,액세서리,assets/models/ToolGuiterTkk.glb,matcap_bronze
toolguitertkk_matcap_black_rubber,기타 모양 도구 (블랙 러버),54000,0.5,액세서리,assets/models/ToolGuiterTkk.glb,matcap_black_rubber
toolguitertkk_matcap_red_wax,기타 모양 도구 (레드 왁스),57500,0.4,액세서리,assets/models/ToolGuiterTkk.glb,matcap_red_wax
toolguitertkk_matcap_white_ceramic,기타 모양 도구 (화이트 세라믹),62500,0.35,액세서리,assets/models/ToolGuiterTkk.glb,matcap_white_ceramic
toolguitertkk_matcap_blue_gloss,기타 모양 도구 (블루 글로시),60000,0.4,액세서리,assets/models/ToolGuiterTkk.glb,matcap_blue_gloss
toolguitertkk_matcap_gold,기타 모양 도구 (골드),85000,0.1,액세서리,assets/models/ToolGuiterTkk.glb,matcap_gold
toolguitertkk_matcap_silver_soft,기타 모양 도구 (소프트 실버),67500,0.3,액세서리,assets/models/ToolGuiterTkk.glb,matcap_silver_soft
toolhammer_plastic_matte,망치 (매트 플라스틱),30000,1.2,액세서리,assets/models/ToolHammer.glb,plastic_matte
toolhammer_plastic_gloss,망치 (글로시 플라스틱),33000,1.15,액세서리,assets/models/ToolHammer.glb,plastic_gloss
toolhammer_rubber_soft,망치 (소프트 러버),31500,1.2,액세서리,assets/models/ToolHammer.glb,rubber_soft
toolhammer_ceramic_clean,망치 (클린 세라믹),36000,1.1,액세서리,assets/models/ToolHammer.glb,ceramic_clean
toolhammer_metal_brushed,망치 (브러시드 메탈),40500,1,액세서리,assets/models/ToolHammer.glb,metal_brushed
toolhammer_metal_polished,망치 (폴리시드 메탈),45000,0.9,액세서리,assets/models/ToolHammer.glb,metal_polished
toolhammer_paint_clearcoat,망치 (클리어코트 페인트),39000,1.05,액세서리,assets/models/ToolHammer.glb,paint_clearcoat
toolhammer_fabric_sheen,망치 (패브릭 쉰),34500,1.15,액세서리,assets/models/ToolHammer.glb,fabric_sheen
toolhammer_glass_clear,망치 (클리어 글래스),48000,0.8,액세서리,assets/models/ToolHammer.glb,glass_clear
toolhammer_resin_tinted,망치 (틴티드 레진),43500,0.95,액세서리,assets/models/ToolHammer.glb,resin_tinted
toolhammer_matcap_clay,망치 (클레이),31500,1.2,액세서리,assets/models/ToolHammer.glb,matcap_clay
toolhammer_matcap_wax,망치 (왁스),33000,1.15,액세서리,assets/models/ToolHammer.glb,matcap_wax
toolhammer_matcap_chrome,망치 (크롬),46500,0.85,액세서리,assets/models/ToolHammer.glb,matcap_chrome
toolhammer_matcap_bronze,망치 (브론즈),42000,1,액세서리,assets/models/ToolHammer.glb,matcap_bronze
toolhammer_matcap_black_rubber,망치 (블랙 러버),32400,1.2,액세서리,assets/models/ToolHammer.glb,matcap_black_rubber
toolhammer_matcap_red_wax,망치 (레드 왁스),34500,1.1,액세서리,assets/models/ToolHammer.glb,matcap_red_wax
toolhammer_matcap_white_ceramic,망치 (화이트 세라믹),37500,1.05,액세서리,assets/models/ToolHammer.glb,matcap_white_ceramic
toolhammer_matcap_blue_gloss,망치 (블루 글로시),36000,1.1,액세서리,assets/models/ToolHammer.glb,matcap_blue_gloss
toolhammer_matcap_gold,망치 (골드),51000,0.7,액세서리,assets/models/ToolHammer.glb,matcap_gold
toolhammer_matcap_silver_soft,망치 (소프트 실버),40500,1,액세서리,assets/models/ToolHammer.glb,matcap_silver_soft
toolicecandysoda_plastic_matte,아이스캔디 (매트 플라스틱),20000,1.8,액세서리,assets/models/ToolIcecandySoda.glb,plastic_matte
toolicecandysoda_plastic_gloss,아이스캔디 (글로시 플라스틱),22000,1.75,액세서리,assets/models/ToolIcecandySoda.glb,plastic_gloss
toolicecandysoda_rubber_soft,아이스캔디 (소프트 러버),21000,1.8,액세서리,assets/models/ToolIcecandySoda.glb,rubber_soft
toolicecandysoda_ceramic_clean,아이스캔디 (클린 세라믹),24000,1.7,액세서리,assets/models/ToolIcecandySoda.glb,ceramic_clean
toolicecandysoda_metal_brushed,아이스캔디 (브러시드 메탈),27000,1.6,액세서리,assets/models/ToolIcecandySoda.glb,metal_brushed
toolicecandysoda_metal_polished,아이스캔디 (폴리시드 메탈),30000,1.5,액세서리,assets/models/ToolIcecandySoda.glb,metal_polished
toolicecandysoda_paint_clearcoat,아이스캔디 (클리어코트 페인트),26000,1.65,액세서리,assets/models/ToolIcecandySoda.glb,paint_clearcoat
toolicecandysoda_fabric_sheen,아이스캔디 (패브릭 쉰),23000,1.75,액세서리,assets/models/ToolIcecandySoda.glb,fabric_sheen
toolicecandysoda_glass_clear,아이스캔디 (클리어 글래스),32000,1.4,액세서리,assets/models/ToolIcecandySoda.glb,glass_clear
toolicecandysoda_resin_tinted,아이스캔디 (틴티드 레진),29000,1.55,액세서리,assets/models/ToolIcecandySoda.glb,resin_tinted
toolicecandysoda_matcap_clay,아이스캔디 (클레이),21000,1.8,액세서리,assets/models/ToolIcecandySoda.glb,matcap_clay
toolicecandysoda_matcap_wax,아이스캔디 (왁스),22000,1.75,액세서리,assets/models/ToolIcecandySoda.glb,matcap_wax
toolicecandysoda_matcap_chrome,아이스캔디 (크롬),31000,1.45,액세서리,assets/models/ToolIcecandySoda.glb,matcap_chrome
toolicecandysoda_matcap_bronze,아이스캔디 (브론즈),28000,1.6,액세서리,assets/models/ToolIcecandySoda.glb,matcap_bronze
toolicecandysoda_matcap_black_rubber,아이스캔디 (블랙 러버),21600,1.8,액세서리,assets/models/ToolIcecandySoda.glb,matcap_black_rubber
toolicecandysoda_matcap_red_wax,아이스캔디 (레드 왁스),23000,1.7,액세서리,assets/models/ToolIcecandySoda.glb,matcap_red_wax
toolicecandysoda_matcap_white_ceramic,아이스캔디 (화이트 세라믹),25000,1.65,액세서리,assets/models/ToolIcecandySoda.glb,matcap_white_ceramic
toolicecandysoda_matcap_blue_gloss,아이스캔디 (블루 글로시),24000,1.7,액세서리,assets/models/ToolIcecandySoda.glb,matcap_blue_gloss
toolicecandysoda_matcap_gold,아이스캔디 (골드),34000,1.3,액세서리,assets/models/ToolIcecandySoda.glb,matcap_gold
toolicecandysoda_matcap_silver_soft,아이스캔디 (소프트 실버),27000,1.6,액세서리,assets/models/ToolIcecandySoda.glb,matcap_silver_soft
toollollipop_plastic_matte,롤리팝 (매트 플라스틱),25000,1.7,액세서리,assets/models/ToolLollipop.glb,plastic_matte
toollollipop_plastic_gloss,롤리팝 (글로시 플라스틱),27500,1.65,액세서리,assets/models/ToolLollipop.glb,plastic_gloss
toollollipop_rubber_soft,롤리팝 (소프트 러버),26300,1.7,액세서리,assets/models/ToolLollipop.glb,rubber_soft
toollollipop_ceramic_clean,롤리팝 (클린 세라믹),30000,1.6,액세서리,assets/models/ToolLollipop.glb,ceramic_clean
toollollipop_metal_brushed,롤리팝 (브러시드 메탈),33800,1.5,액세서리,assets/models/ToolLollipop.glb,metal_brushed
toollollipop_metal_polished,롤리팝 (폴리시드 메탈),37500,1.4,액세서리,assets/models/ToolLollipop.glb,metal_polished
toollollipop_paint_clearcoat,롤리팝 (클리어코트 페인트),32500,1.55,액세서리,assets/models/ToolLollipop.glb,paint_clearcoat
toollollipop_fabric_sheen,롤리팝 (패브릭 쉰),28700,1.65,액세서리,assets/models/ToolLollipop.glb,fabric_sheen
toollollipop_glass_clear,롤리팝 (클리어 글래스),40000,1.3,액세서리,assets/models/ToolLollipop.glb,glass_clear
toollollipop_resin_tinted,롤리팝 (틴티드 레진),36300,1.45,액세서리,assets/models/ToolLollipop.glb,resin_tinted
toollollipop_matcap_clay,롤리팝 (클레이),26300,1.7,액세서리,assets/models/ToolLollipop.glb,matcap_clay
toollollipop_matcap_wax,롤리팝 (왁스),27500,1.65,액세서리,assets/models/ToolLollipop.glb,matcap_wax
toollollipop_matcap_chrome,롤리팝 (크롬),38800,1.35,액세서리,assets/models/ToolLollipop.glb,matcap_chrome
toollollipop_matcap_bronze,롤리팝 (브론즈),35000,1.5,액세서리,assets/models/ToolLollipop.glb,matcap_bronze
toollollipop_matcap_black_rubber,롤리팝 (블랙 러버),27000,1.7,액세서리,assets/models/ToolLollipop.glb,matcap_black_rubber
toollollipop_matcap_red_wax,롤리팝 (레드 왁스),28700,1.6,액세서리,assets/models/ToolLollipop.glb,matcap_red_wax
toollollipop_matcap_white_ceramic,롤리팝 (화이트 세라믹),31300,1.55,액세서리,assets/models/ToolLollipop.glb,matcap_white_ceramic
toollollipop_matcap_blue_gloss,롤리팝 (블루 글로시),30000,1.6,액세서리,assets/models/ToolLollipop.glb,matcap_blue_gloss
toollollipop_matcap_gold,롤리팝 (골드),42500,1.2,액세서리,assets/models/ToolLollipop.glb,matcap_gold
toollollipop_matcap_silver_soft,롤리팝 (소프트 실버),33800,1.5,액세서리,assets/models/ToolLollipop.glb,matcap_silver_soft
toollongwoodenstick_plastic_matte,긴 나무 막대 (매트 플라스틱),15000,1.9,액세서리,assets/models/ToolLongwoodenstick.glb,plastic_matte
toollongwoodenstick_plastic_gloss,긴 나무 막대 (글로시 플라스틱),16500,1.85,액세서리,assets/models/ToolLongwoodenstick.glb,plastic_gloss
toollongwoodenstick_rubber_soft,긴 나무 막대 (소프트 러버),15800,1.9,액세서리,assets/models/ToolLongwoodenstick.glb,rubber_soft
toollongwoodenstick_ceramic_clean,긴 나무 막대 (클린 세라믹),18000,1.8,액세서리,assets/models/ToolLongwoodenstick.glb,ceramic_clean
toollongwoodenstick_metal_brushed,긴 나무 막대 (브러시드 메탈),20300,1.7,액세서리,assets/models/ToolLongwoodenstick.glb,metal_brushed
toollongwoodenstick_metal_polished,긴 나무 막대 (폴리시드 메탈),22500,1.6,액세서리,assets/models/ToolLongwoodenstick.glb,metal_polished
toollongwoodenstick_paint_clearcoat,긴 나무 막대 (클리어코트 페인트),19500,1.75,액세서리,assets/models/ToolLongwoodenstick.glb,paint_clearcoat
toollongwoodenstick_fabric_sheen,긴 나무 막대 (패브릭 쉰),17300,1.85,액세서리,assets/models/ToolLongwoodenstick.glb,fabric_sheen
toollongwoodenstick_glass_clear,긴 나무 막대 (클리어 글래스),24000,1.5,액세서리,assets/models/ToolLongwoodenstick.glb,glass_clear
toollongwoodenstick_resin_tinted,긴 나무 막대 (틴티드 레진),21800,1.65,액세서리,assets/models/ToolLongwoodenstick.glb,resin_tinted
toollongwoodenstick_matcap_clay,긴 나무 막대 (클레이),15800,1.9,액세서리,assets/models/ToolLongwoodenstick.glb,matcap_clay
toollongwoodenstick_matcap_wax,긴 나무 막대 (왁스),16500,1.85,액세서리,assets/models/ToolLongwoodenstick.glb,matcap_wax
toollongwoodenstick_matcap_chrome,긴 나무 막대 (크롬),23300,1.55,액세서리,assets/models/ToolLongwoodenstick.glb,matcap_chrome
toollongwoodenstick_matcap_bronze,긴 나무 막대 (브론즈),21000,1.7,액세서리,assets/models/ToolLongwoodenstick.glb,matcap_bronze
toollongwoodenstick_matcap_black_rubber,긴 나무 막대 (블랙 러버),16200,1.9,액세서리,assets/models/ToolLongwoodenstick.glb,matcap_black_rubber
toollongwoodenstick_matcap_red_wax,긴 나무 막대 (레드 왁스),17300,1.8,액세서리,assets/models/ToolLongwoodenstick.glb,matcap_red_wax
