id,name,baseValue,rarity,category,modelPath,preset
insectinago_plastic_matte,Insect Inago (매트 플라스틱),15000,1,액세서리,assets/models/InsectInago.glb,plastic_matte
insectinago_plastic_gloss,Insect Inago (글로시 플라스틱),16500,0.95,액세서리,assets/models/InsectInago.glb,plastic_gloss
insectinago_rubber_soft,Insect Inago (소프트 러버),15800,1,액세서리,assets/models/InsectInago.glb,rubber_soft
insectinago_ceramic_clean,Insect Inago (클린 세라믹),18000,0.9,액세서리,assets/models/InsectInago.glb,ceramic_clean
insectinago_metal_brushed,Insect Inago (브러시드 메탈),20300,0.8,액세서리,assets/models/InsectInago.glb,metal_brushed
insectinago_metal_polished,Insect Inago (폴리시드 메탈),22500,0.7,액세서리,assets/models/InsectInago.glb,metal_polished
insectinago_paint_clearcoat,Insect Inago (클리어코트 페인트),19500,0.85,액세서리,assets/models/InsectInago.glb,paint_clearcoat
insectinago_fabric_sheen,Insect Inago (패브릭 쉰),17300,0.95,액세서리,assets/models/InsectInago.glb,fabric_sheen
insectinago_glass_clear,Insect Inago (클리어 글래스),24000,0.6,액세서리,assets/models/InsectInago.glb,glass_clear
insectinago_resin_tinted,Insect Inago (틴티드 레진),21800,0.75,액세서리,assets/models/InsectInago.glb,resin_tinted
insectinago_matcap_clay,Insect Inago (클레이),15800,1,액세서리,assets/models/InsectInago.glb,matcap_clay
insectinago_matcap_wax,Insect Inago (왁스),16500,0.95,액세서리,assets/models/InsectInago.glb,matcap_wax
insectinago_matcap_chrome,Insect Inago (크롬),23300,0.65,액세서리,assets/models/InsectInago.glb,matcap_chrome
insectinago_matcap_bronze,Insect Inago (브론즈),21000,0.8,액세서리,assets/models/InsectInago.glb,matcap_bronze
insectinago_matcap_black_rubber,Insect Inago (블랙 러버),16200,1,액세서리,assets/models/InsectInago.glb,matcap_black_rubber
insectinago_matcap_red_wax,Insect Inago (레드 왁스),17300,0.9,액세서리,assets/models/InsectInago.glb,matcap_red_wax
insectinago_matcap_white_ceramic,Insect Inago (화이트 세라믹),18800,0.85,액세서리,assets/models/InsectInago.glb,matcap_white_ceramic
insectinago_matcap_blue_gloss,Insect Inago (블루 글로시),18000,0.9,액세서리,assets/models/InsectInago.glb,matcap_blue_gloss
insectinago_matcap_gold,Insect Inago (골드),25500,0.5,액세서리,assets/models/InsectInago.glb,matcap_gold
insectinago_matcap_silver_soft,Insect Inago (소프트 실버),20300,0.8,액세서리,assets/models/InsectInago.glb,matcap_silver_soft
insectka_plastic_matte,Insect Ka (매트 플라스틱),15000,1,액세서리,assets/models/InsectKa.glb,plastic_matte
insectka_plastic_gloss,Insect Ka (글로시 플라스틱),16500,0.95,액세서리,assets/models/InsectKa.glb,plastic_gloss
insectka_rubber_soft,Insect Ka (소프트 러버),15800,1,액세서리,assets/models/InsectKa.glb,rubber_soft
insectka_ceramic_clean,Insect Ka (클린 세라믹),18000,0.9,액세서리,assets/models/InsectKa.glb,ceramic_clean
insectka_metal_brushed,Insect Ka (브러시드 메탈),20300,0.8,액세서리,assets/models/InsectKa.glb,metal_brushed
insectka_metal_polished,Insect Ka (폴리시드 메탈),22500,0.7,액세서리,assets/models/InsectKa.glb,metal_polished
insectka_paint_clearcoat,Insect Ka (클리어코트 페인트),19500,0.85,액세서리,assets/models/InsectKa.glb,paint_clearcoat
insectka_fabric_sheen,Insect Ka (패브릭 쉰),17300,0.95,액세서리,assets/models/InsectKa.glb,fabric_sheen
insectka_glass_clear,Insect Ka (클리어 글래스),24000,0.6,액세서리,assets/models/InsectKa.glb,glass_clear
insectka_resin_tinted,Insect Ka (틴티드 레진),21800,0.75,액세서리,assets/models/InsectKa.glb,resin_tinted
insectka_matcap_clay,Insect Ka (클레이),15800,1,액세서리,assets/models/InsectKa.glb,matcap_clay
insectka_matcap_wax,Insect Ka (왁스),16500,0.95,액세서리,assets/models/InsectKa.glb,matcap_wax
insectka_matcap_chrome,Insect Ka (크롬),23300,0.65,액세서리,assets/models/InsectKa.glb,matcap_chrome
insectka_matcap_bronze,Insect Ka (브론즈),21000,0.8,액세서리,assets/models/InsectKa.glb,matcap_bronze
insectka_matcap_black_rubber,Insect Ka (블랙 러버),16200,1,액세서리,assets/models/InsectKa.glb,matcap_black_rubber
insectka_matcap_red_wax,Insect Ka (레드 왁스),17300,0.9,액세서리,assets/models/InsectKa.glb,matcap_red_wax
insectka_matcap_white_ceramic,Insect Ka (화이트 세라믹),18800,0.85,액세서리,assets/models/InsectKa.glb,matcap_white_ceramic
insectka_matcap_blue_gloss,Insect Ka (블루 글로시),18000,0.9,액세서리,assets/models/InsectKa.glb,matcap_blue_gloss
insectka_matcap_gold,Insect Ka (골드),25500,0.5,액세서리,assets/models/InsectKa.glb,matcap_gold
insectka_matcap_silver_soft,Insect Ka (소프트 실버),20300,0.8,액세서리,assets/models/InsectKa.glb,matcap_silver_soft
insectkamemushi_plastic_matte,Insect Kamemushi (매트 플라스틱),15000,1,액세서리,assets/models/InsectKamemushi.glb,plastic_matte
insectkamemushi_plastic_gloss,Insect Kamemushi (글로시 플라스틱),16500,0.95,액세서리,assets/models/InsectKamemushi.glb,plastic_gloss
insectkamemushi_rubber_soft,Insect Kamemushi (소프트 러버),15800,1,액세서리,assets/models/InsectKamemushi.glb,rubber_soft
insectkamemushi_ceramic_clean,Insect Kamemushi (클린 세라믹),18000,0.9,액세서리,assets/models/InsectKamemushi.glb,ceramic_clean
insectkamemushi_metal_brushed,Insect Kamemushi (브러시드 메탈),20300,0.8,액세서리,assets/models/InsectKamemushi.glb,metal_brushed
insectkamemushi_metal_polished,Insect Kamemushi (폴리시드 메탈),22500,0.7,액세서리,assets/models/InsectKamemushi.glb,metal_polished
insectkamemushi_paint_clearcoat,Insect Kamemushi (클리어코트 페인트),19500,0.85,액세서리,assets/models/InsectKamemushi.glb,paint_clearcoat
insectkamemushi_fabric_sheen,Insect Kamemushi (패브릭 쉰),17300,0.95,액세서리,assets/models/InsectKamemushi.glb,fabric_sheen
insectkamemushi_glass_clear,Insect Kamemushi (클리어 글래스),24000,0.6,액세서리,assets/models/InsectKamemushi.glb,glass_clear
insectkamemushi_resin_tinted,Insect Kamemushi (틴티드 레진),21800,0.75,액세서리,assets/models/InsectKamemushi.glb,resin_tinted
insectkamemushi_matcap_clay,Insect Kamemushi (클레이),15800,1,액세서리,assets/models/InsectKamemushi.glb,matcap_clay
insectkamemushi_matcap_wax,Insect Kamemushi (왁스),16500,0.95,액세서리,assets/models/InsectKamemushi.glb,matcap_wax
insectkamemushi_matcap_chrome,Insect Kamemushi (크롬),23300,0.65,액세서리,assets/models/InsectKamemushi.glb,matcap_chrome
insectkamemushi_matcap_bronze,Insect Kamemushi (브론즈),21000,0.8,액세서리,assets/models/InsectKamemushi.glb,matcap_bronze
insectkamemushi_matcap_black_rubber,Insect Kamemushi (블랙 러버),16200,1,액세서리,assets/models/InsectKamemushi.glb,matcap_black_rubber
insectkamemushi_matcap_red_wax,Insect Kamemushi (레드 왁스),17300,0.9,액세서리,assets/models/InsectKamemushi.glb,matcap_red_wax
insectkamemushi_matcap_white_ceramic,Insect Kamemushi (화이트 세라믹),18800,0.85,액세서리,assets/models/InsectKamemushi.glb,matcap_white_ceramic
insectkamemushi_matcap_blue_gloss,Insect Kamemushi (블루 글로시),18000,0.9,액세서리,assets/models/InsectKamemushi.glb,matcap_blue_gloss
insectkamemushi_matcap_gold,Insect Kamemushi (골드),25500,0.5,액세서리,assets/models/InsectKamemushi.glb,matcap_gold
insectkamemushi_matcap_silver_soft,Insect Kamemushi (소프트 실버),20300,0.8,액세서리,assets/models/InsectKamemushi.glb,matcap_silver_soft
insectkohrogi_plastic_matte,Insect Kohrogi (매트 플라스틱),15000,1,액세서리,assets/models/InsectKohrogi.glb,plastic_matte
insectkohrogi_plastic_gloss,Insect Kohrogi (글로시 플라스틱),16500,0.95,액세서리,assets/models/InsectKohrogi.glb,plastic_gloss
insectkohrogi_rubber_soft,Insect Kohrogi (소프트 러버),15800,1,액세서리,assets/models/InsectKohrogi.glb,rubber_soft
insectkohrogi_ceramic_clean,Insect Kohrogi (클린 세라믹),18000,0.9,액세서리,assets/models/InsectKohrogi.glb,ceramic_clean
insectkohrogi_metal_brushed,Insect Kohrogi (브러시드 메탈),20300,0.8,액세서리,assets/models/InsectKohrogi.glb,metal_brushed
insectkohrogi_metal_polished,Insect Kohrogi (폴리시드 메탈),22500,0.7,액세서리,assets/models/InsectKohrogi.glb,metal_polished
insectkohrogi_paint_clearcoat,Insect Kohrogi (클리어코트 페인트),19500,0.85,액세서리,assets/models/InsectKohrogi.glb,paint_clearcoat
