id,name,baseValue,rarity,category,modelPath,preset
uniticonwig_plastic_matte,레드 헬멧 고글 (매트 플라스틱),85000,0.9,고글,assets/models/UnitIconWig.glb,plastic_matte
uniticonwig_plastic_gloss,레드 헬멧 고글 (글로시 플라스틱),93500,0.85,고글,assets/models/UnitIconWig.glb,plastic_gloss
uniticonwig_rubber_soft,레드 헬멧 고글 (소프트 러버),89300,0.9,고글,assets/models/UnitIconWig.glb,rubber_soft
uniticonwig_ceramic_clean,레드 헬멧 고글 (클린 세라믹),102000,0.8,고글,assets/models/UnitIconWig.glb,ceramic_clean
uniticonwig_metal_brushed,레드 헬멧 고글 (브러시드 메탈),114800,0.7,고글,assets/models/UnitIconWig.glb,metal_brushed
uniticonwig_metal_polished,레드 헬멧 고글 (폴리시드 메탈),127500,0.6,고글,assets/models/UnitIconWig.glb,metal_polished
uniticonwig_paint_clearcoat,레드 헬멧 고글 (클리어코트 페인트),110500,0.75,고글,assets/models/UnitIconWig.glb,paint_clearcoat
uniticonwig_fabric_sheen,레드 헬멧 고글 (패브릭 쉰),97700,0.85,고글,assets/models/UnitIconWig.glb,fabric_sheen
uniticonwig_glass_clear,레드 헬멧 고글 (클리어 글래스),136000,0.5,고글,assets/models/UnitIconWig.glb,glass_clear
uniticonwig_resin_tinted,레드 헬멧 고글 (틴티드 레진),123300,0.65,고글,assets/models/UnitIconWig.glb,resin_tinted
uniticonwig_matcap_clay,레드 헬멧 고글 (클레이),89300,0.9,고글,assets/models/UnitIconWig.glb,matcap_clay
uniticonwig_matcap_wax,레드 헬멧 고글 (왁스),93500,0.85,고글,assets/models/UnitIconWig.glb,matcap_wax
uniticonwig_matcap_chrome,레드 헬멧 고글 (크롬),131800,0.55,고글,assets/models/UnitIconWig.glb,matcap_chrome
uniticonwig_matcap_bronze,레드 헬멧 고글 (브론즈),119000,0.7,고글,assets/models/UnitIconWig.glb,matcap_bronze
uniticonwig_matcap_black_rubber,레드 헬멧 고글 (블랙 러버),91800,0.9,고글,assets/models/UnitIconWig.glb,matcap_black_rubber
uniticonwig_matcap_red_wax,레드 헬멧 고글 (레드 왁스),97700,0.8,고글,assets/models/UnitIconWig.glb,matcap_red_wax
uniticonwig_matcap_white_ceramic,레드 헬멧 고글 (화이트 세라믹),106300,0.75,고글,assets/models/UnitIconWig.glb,matcap_white_ceramic
uniticonwig_matcap_blue_gloss,레드 헬멧 고글 (블루 글로시),102000,0.8,고글,assets/models/UnitIconWig.glb,matcap_blue_gloss
uniticonwig_matcap_gold,레드 헬멧 고글 (골드),144500,0.4,고글,assets/models/UnitIconWig.glb,matcap_gold
uniticonwig_matcap_silver_soft,레드 헬멧 고글 (소프트 실버),114800,0.7,고글,assets/models/UnitIconWig.glb,matcap_silver_soft
vrmoon_plastic_matte,블루 렌즈 (매트 플라스틱),30000,1.8,고글,assets/models/VRMoon.glb,plastic_matte
vrmoon_plastic_gloss,블루 렌즈 (글로시 플라스틱),33000,1.75,고글,assets/models/VRMoon.glb,plastic_gloss
vrmoon_rubber_soft,블루 렌즈 (소프트 러버),31500,1.8,고글,assets/models/VRMoon.glb,rubber_soft
vrmoon_ceramic_clean,블루 렌즈 (클린 세라믹),36000,1.7,고글,assets/models/VRMoon.glb,ceramic_clean
vrmoon_metal_brushed,블루 렌즈 (브러시드 메탈),40500,1.6,고글,assets/models/VRMoon.glb,metal_brushed
vrmoon_metal_polished,블루 렌즈 (폴리시드 메탈),45000,1.5,고글,assets/models/VRMoon.glb,metal_polished
vrmoon_paint_clearcoat,블루 렌즈 (클리어코트 페인트),39000,1.65,고글,assets/models/VRMoon.glb,paint_clearcoat
vrmoon_fabric_sheen,블루 렌즈 (패브릭 쉰),34500,1.75,고글,assets/models/VRMoon.glb,fabric_sheen
vrmoon_glass_clear,블루 렌즈 (클리어 글래스),48000,1.4,고글,assets/models/VRMoon.glb,glass_clear
vrmoon_resin_tinted,블루 렌즈 (틴티드 레진),43500,1.55,고글,assets/models/VRMoon.glb,resin_tinted
vrmoon_matcap_clay,블루 렌즈 (클레이),31500,1.8,고글,assets/models/VRMoon.glb,matcap_clay
vrmoon_matcap_wax,블루 렌즈 (왁스),33000,1.75,고글,assets/models/VRMoon.glb,matcap_wax
vrmoon_matcap_chrome,블루 렌즈 (크롬),46500,1.45,고글,assets/models/VRMoon.glb,matcap_chrome
vrmoon_matcap_bronze,블루 렌즈 (브론즈),42000,1.6,고글,assets/models/VRMoon.glb,matcap_bronze
vrmoon_matcap_black_rubber,블루 렌즈 (블랙 러버),32400,1.8,고글,assets/models/VRMoon.glb,matcap_black_rubber
vrmoon_matcap_red_wax,블루 렌즈 (레드 왁스),34500,1.7,고글,assets/models/VRMoon.glb,matcap_red_wax
vrmoon_matcap_white_ceramic,블루 렌즈 (화이트 세라믹),37500,1.65,고글,assets/models/VRMoon.glb,matcap_white_ceramic
vrmoon_matcap_blue_gloss,블루 렌즈 (블루 글로시),36000,1.7,고글,assets/models/VRMoon.glb,matcap_blue_gloss
vrmoon_matcap_gold,블루 렌즈 (골드),51000,1.3,고글,assets/models/VRMoon.glb,matcap_gold
vrmoon_matcap_silver_soft,블루 렌즈 (소프트 실버),40500,1.6,고글,assets/models/VRMoon.glb,matcap_silver_soft
black_vr_plastic_matte,화이트 그리드 비저 (매트 플라스틱),35000,1.7,고글,assets/models/black_vr.glb,plastic_matte
black_vr_plastic_gloss,화이트 그리드 비저 (글로시 플라스틱),38500,1.65,고글,assets/models/black_vr.glb,plastic_gloss
black_vr_rubber_soft,화이트 그리드 비저 (소프트 러버),36800,1.7,고글,assets/models/black_vr.glb,rubber_soft
