id,name,baseValue,rarity,category,modelPath,preset
ftrexercisebike_plastic_matte,화이트 운동자전거 (매트 플라스틱),50000,1.5,가구,assets/models/FtrExercisebike.glb,plastic_matte
ftrexercisebike_plastic_gloss,화이트 운동자전거 (글로시 플라스틱),55000,1.45,가구,assets/models/FtrExercisebike.glb,plastic_gloss
ftrexercisebike_rubber_soft,화이트 운동자전거 (소프트 러버),52500,1.5,가구,assets/models/FtrExercisebike.glb,rubber_soft
ftrexercisebike_ceramic_clean,화이트 운동자전거 (클린 세라믹),60000,1.4,가구,assets/models/FtrExercisebike.glb,ceramic_clean
ftrexercisebike_metal_brushed,화이트 운동자전거 (브러시드 메탈),67500,1.3,가구,assets/models/FtrExercisebike.glb,metal_brushed
ftrexercisebike_metal_polished,화이트 운동자전거 (폴리시드 메탈),75000,1.2,가구,assets/models/FtrExercisebike.glb,metal_polished
ftrexercisebike_paint_clearcoat,화이트 운동자전거 (클리어코트 페인트),65000,1.35,가구,assets/models/FtrExercisebike.glb,paint_clearcoat
ftrexercisebike_fabric_sheen,화이트 운동자전거 (패브릭 쉰),57500,1.45,가구,assets/models/FtrExercisebike.glb,fabric_sheen
ftrexercisebike_glass_clear,화이트 운동자전거 (클리어 글래스),80000,1.1,가구,assets/models/FtrExercisebike.glb,glass_clear
ftrexercisebike_resin_tinted,화이트 운동자전거 (틴티드 레진),72500,1.25,가구,assets/models/FtrExercisebike.glb,resin_tinted
ftrexercisebike_matcap_clay,화이트 운동자전거 (클레이),52500,1.5,가구,assets/models/FtrExercisebike.glb,matcap_clay
ftrexercisebike_matcap_wax,화이트 운동자전거 (왁스),55000,1.45,가구,assets/models/FtrExercisebike.glb,matcap_wax
ftrexercisebike_matcap_chrome,화이트 운동자전거 (크롬),77500,1.15,가구,assets/models/FtrExercisebike.glb,matcap_chrome
ftrexercisebike_matcap_bronze,화이트 운동자전거 (브론즈),70000,1.3,가구,assets/models/FtrExercisebike.glb,matcap_bronze
ftrexercisebike_matcap_black_rubber,화이트 운동자전거 (블랙 러버),54000,1.5,가구,assets/models/FtrExercisebike.glb,matcap_black_rubber
ftrexercisebike_matcap_red_wax,화이트 운동자전거 (레드 왁스),57500,1.4,가구,assets/models/FtrExercisebike.glb,matcap_red_wax
ftrexercisebike_matcap_white_ceramic,화이트 운동자전거 (화이트 세라믹),62500,1.35,가구,assets/models/FtrExercisebike.glb,matcap_white_ceramic
ftrexercisebike_matcap_blue_gloss,화이트 운동자전거 (블루 글로시),60000,1.4,가구,assets/models/FtrExercisebike.glb,matcap_blue_gloss
ftrexercisebike_matcap_gold,화이트 운동자전거 (골드),85000,1,가구,assets/models/FtrExercisebike.glb,matcap_gold
ftrexercisebike_matcap_silver_soft,화이트 운동자전거 (소프트 실버),67500,1.3,가구,assets/models/FtrExercisebike.glb,matcap_silver_soft
ftrfallenleaves_plastic_matte,가을 낙엽 무더미 (매트 플라스틱),30000,1.8,장식,assets/models/FtrFallenleaves.glb,plastic_matte
ftrfallenleaves_plastic_gloss,가을 낙엽 무더미 (글로시 플라스틱),33000,1.75,장식,assets/models/FtrFallenleaves.glb,plastic_gloss
ftrfallenleaves_rubber_soft,가을 낙엽 무더미 (소프트 러버),31500,1.8,장식,assets/models/FtrFallenleaves.glb,rubber_soft
ftrfallenleaves_ceramic_clean,가을 낙엽 무더미 (클린 세라믹),36000,1.7,장식,assets/models/FtrFallenleaves.glb,ceramic_clean
ftrfallenleaves_metal_brushed,가을 낙엽 무더미 (브러시드 메탈),40500,1.6,장식,assets/models/FtrFallenleaves.glb,metal_brushed
ftrfallenleaves_metal_polished,가을 낙엽 무더미 (폴리시드 메탈),45000,1.5,장식,assets/models/FtrFallenleaves.glb,metal_polished
ftrfallenleaves_paint_clearcoat,가을 낙엽 무더미 (클리어코트 페인트),39000,1.65,장식,assets/models/FtrFallenleaves.glb,paint_clearcoat
ftrfallenleaves_fabric_sheen,가을 낙엽 무더미 (패브릭 쉰),34500,1.75,장식,assets/models/FtrFallenleaves.glb,fabric_sheen
ftrfallenleaves_glass_clear,가을 낙엽 무더미 (클리어 글래스),48000,1.4,장식,assets/models/FtrFallenleaves.glb,glass_clear
ftrfallenleaves_resin_tinted,가을 낙엽 무더미 (틴티드 레진),43500,1.55,장식,assets/models/FtrFallenleaves.glb,resin_tinted
ftrfallenleaves_matcap_clay,가을 낙엽 무더미 (클레이),31500,1.8,장식,assets/models/FtrFallenleaves.glb,matcap_clay
ftrfallenleaves_matcap_wax,가을 낙엽 무더미 (왁스),33000,1.75,장식,assets/models/FtrFallenleaves.glb,matcap_wax
ftrfallenleaves_matcap_chrome,가을 낙엽 무더미 (크롬),46500,1.45,장식,assets/models/FtrFallenleaves.glb,matcap_chrome
ftrfallenleaves_matcap_bronze,가을 낙엽 무더미 (브론즈),42000,1.6,장식,assets/models/FtrFallenleaves.glb,matcap_bronze
ftrfallenleaves_matcap_black_rubber,가을 낙엽 무더미 (블랙 러버),32400,1.8,장식,assets/models/FtrFallenleaves.glb,matcap_black_rubber
ftrfallenleaves_matcap_red_wax,가을 낙엽 무더미 (레드 왁스),34500,1.7,장식,assets/models/FtrFallenleaves.glb,matcap_red_wax
ftrfallenleaves_matcap_white_ceramic,가을 낙엽 무더미 (화이트 세라믹),37500,1.65,장식,assets/models/FtrFallenleaves.glb,matcap_white_ceramic
ftrfallenleaves_matcap_blue_gloss,가을 낙엽 무더미 (블루 글로시),36000,1.7,장식,assets/models/FtrFallenleaves.glb,matcap_blue_gloss
ftrfallenleaves_matcap_gold,가을 낙엽 무더미 (골드),51000,1.3,장식,assets/models/FtrFallenleaves.glb,matcap_gold
ftrfallenleaves_matcap_silver_soft,가을 낙엽 무더미 (소프트 실버),40500,1.6,장식,assets/models/FtrFallenleaves.glb,matcap_silver_soft
ftrfan_plastic_matte,화이트 선풍기 (매트 플라스틱),40000,1.9,가전,assets/models/FtrFan.glb,plastic_matte
ftrfan_plastic_gloss,화이트 선풍기 (글로시 플라스틱),44000,1.85,가전,assets/models/FtrFan.glb,plastic_gloss
ftrfan_rubber_soft,화이트 선풍기 (소프트 러버),42000,1.9,가전,assets/models/FtrFan.glb,rubber_soft
ftrfan_ceramic_clean,화이트 선풍기 (클린 세라믹),48000,1.8,가전,assets/models/FtrFan.glb,ceramic_clean
ftrfan_metal_brushed,화이트 선풍기 (브러시드 메탈),54000,1.7,가전,assets/models/FtrFan.glb,metal_brushed
ftrfan_metal_polished,화이트 선풍기 (폴리시드 메탈),60000,1.6,가전,assets/models/FtrFan.glb,metal_polished
ftrfan_paint_clearcoat,화이트 선풍기 (클리어코트 페인트),52000,1.75,가전,assets/models/FtrFan.glb,paint_clearcoat
ftrfan_fabric_sheen,화이트 선풍기 (패브릭 쉰),46000,1.85,가전,assets/models/FtrFan.glb,fabric_sheen
ftrfan_glass_clear,화이트 선풍기 (클리어 글래스),64000,1.5,가전,assets/models/FtrFan.glb,glass_clear
ftrfan_resin_tinted,화이트 선풍기 (틴티드 레진),58000,1.65,가전,assets/models/FtrFan.glb,resin_tinted
ftrfan_matcap_clay,화이트 선풍기 (클레이),42000,1.9,가전,assets/models/FtrFan.glb,matcap_clay
ftrfan_matcap_wax,화이트 선풍기 (왁스),44000,1.85,가전,assets/models/FtrFan.glb,matcap_wax
ftrfan_matcap_chrome,화이트 선풍기 (크롬),62000,1.55,가전,assets/models/FtrFan.glb,matcap_chrome
ftrfan_matcap_bronze,화이트 선풍기 (브론즈),56000,1.7,가전,assets/models/FtrFan.glb,matcap_bronze
ftrfan_matcap_black_rubber,화이트 선풍기 (블랙 러버),43200,1.9,가전,assets/models/FtrFan.glb,matcap_black_rubber
ftrfan_matcap_red_wax,화이트 선풍기 (레드 왁스),46000,1.8,가전,assets/models/FtrFan.glb,matcap_red_wax
ftrfan_matcap_white_ceramic,화이트 선풍기 (화이트 세라믹),50000,1.75,가전,assets/models/FtrFan.glb,matcap_white_ceramic
ftrfan_matcap_blue_gloss,화이트 선풍기 (블루 글로시),48000,1.8,가전,assets/models/FtrFan.glb,matcap_blue_gloss
ftrfan_matcap_gold,화이트 선풍기 (골드),68000,1.4,가전,assets/models/FtrFan.glb,matcap_gold
ftrfan_matcap_silver_soft,화이트 선풍기 (소프트 실버),54000,1.7,가전,assets/models/FtrFan.glb,matcap_silver_soft
ftrfashioncase_plastic_matte,화이트 캐비닛 (매트 플라스틱),60000,1.6,가구,assets/models/FtrFashioncase.glb,plastic_matte
ftrfashioncase_plastic_gloss,화이트 캐비닛 (글로시 플라스틱),66000,1.55,가구,assets/models/FtrFashioncase.glb,plastic_gloss
ftrfashioncase_rubber_soft,화이트 캐비닛 (소프트 러버),63000,1.6,가구,assets/models/FtrFashioncase.glb,rubber_soft
ftrfashioncase_ceramic_clean,화이트 캐비닛 (클린 세라믹),72000,1.5,가구,assets/models/FtrFashioncase.glb,ceramic_clean
ftrfashioncase_metal_brushed,화이트 캐비닛 (브러시드 메탈),81000,1.4,가구,assets/models/FtrFashioncase.glb,metal_brushed
ftrfashioncase_metal_polished,화이트 캐비닛 (폴리시드 메탈),90000,1.3,가구,assets/models/FtrFashioncase.glb,metal_polished
ftrfashioncase_paint_clearcoat,화이트 캐비닛 (클리어코트 페인트),78000,1.45,가구,assets/models/FtrFashioncase.glb,paint_clearcoat
ftrfashioncase_fabric_sheen,화이트 캐비닛 (패브릭 쉰),69000,1.55,가구,assets/models/FtrFashioncase.glb,fabric_sheen
ftrfashioncase_glass_clear,화이트 캐비닛 (클리어 글래스),96000,1.2,가구,assets/models/FtrFashioncase.glb,glass_clear
ftrfashioncase_resin_tinted,화이트 캐비닛 (틴티드 레진),87000,1.35,가구,assets/models/FtrFashioncase.glb,resin_tinted
ftrfashioncase_matcap_clay,화이트 캐비닛 (클레이),63000,1.6,가구,assets/models/FtrFashioncase.glb,matcap_clay
ftrfashioncase_matcap_wax,화이트 캐비닛 (왁스),66000,1.55,가구,assets/models/FtrFashioncase.glb,matcap_wax
ftrfashioncase_matcap_chrome,화이트 캐비닛 (크롬),93000,1.25,가구,assets/models/FtrFashioncase.glb,matcap_chrome
ftrfashioncase_matcap_bronze,화이트 캐비닛 (브론즈),84000,1.4,가구,assets/models/FtrFashioncase.glb,matcap_bronze
ftrfashioncase_matcap_black_rubber,화이트 캐비닛 (블랙 러버),64800,1.6,가구,assets/models/FtrFashioncase.glb,matcap_black_rubber
ftrfashioncase_matcap_red_wax,화이트 캐비닛 (레드 왁스),69000,1.5,가구,assets/models/FtrFashioncase.glb,matcap_red_wax
ftrfashioncase_matcap_white_ceramic,화이트 캐비닛 (화이트 세라믹),75000,1.45,가구,assets/models/FtrFashioncase.glb,matcap_white_ceramic
ftrfashioncase_matcap_blue_gloss,화이트 캐비닛 (블루 글로시),72000,1.5,가구,assets/models/FtrFashioncase.glb,matcap_blue_gloss
ftrfashioncase_matcap_gold,화이트 캐비닛 (골드),102000,1.1,가구,assets/models/FtrFashioncase.glb,matcap_gold
ftrfashioncase_matcap_silver_soft,화이트 캐비닛 (소프트 실버),81000,1.4,가구,assets/models/FtrFashioncase.glb,matcap_silver_soft
