id,name,baseValue,rarity,category,modelPath,preset
furnituretopsonepieceboxl_plastic_matte,가구 탑 원피스 박스 L (매트 플라스틱),15000,1.2,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,plastic_matte
furnituretopsonepieceboxl_plastic_gloss,가구 탑 원피스 박스 L (글로시 플라스틱),16500,1.15,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,plastic_gloss
furnituretopsonepieceboxl_rubber_soft,가구 탑 원피스 박스 L (소프트 러버),15800,1.2,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,rubber_soft
furnituretopsonepieceboxl_ceramic_clean,가구 탑 원피스 박스 L (클린 세라믹),18000,1.1,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,ceramic_clean
furnituretopsonepieceboxl_metal_brushed,가구 탑 원피스 박스 L (브러시드 메탈),20300,1,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,metal_brushed
furnituretopsonepieceboxl_metal_polished,가구 탑 원피스 박스 L (폴리시드 메탈),22500,0.9,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,metal_polished
furnituretopsonepieceboxl_paint_clearcoat,가구 탑 원피스 박스 L (클리어코트 페인트),19500,1.05,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,paint_clearcoat
furnituretopsonepieceboxl_fabric_sheen,가구 탑 원피스 박스 L (패브릭 쉰),17300,1.15,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,fabric_sheen
furnituretopsonepieceboxl_glass_clear,가구 탑 원피스 박스 L (클리어 글래스),24000,0.8,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,glass_clear
furnituretopsonepieceboxl_resin_tinted,가구 탑 원피스 박스 L (틴티드 레진),21800,0.95,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,resin_tinted
furnituretopsonepieceboxl_matcap_clay,가구 탑 원피스 박스 L (클레이),15800,1.2,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_clay
furnituretopsonepieceboxl_matcap_wax,가구 탑 원피스 박스 L (왁스),16500,1.15,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_wax
furnituretopsonepieceboxl_matcap_chrome,가구 탑 원피스 박스 L (크롬),23300,0.85,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_chrome
furnituretopsonepieceboxl_matcap_bronze,가구 탑 원피스 박스 L (브론즈),21000,1,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_bronze
furnituretopsonepieceboxl_matcap_black_rubber,가구 탑 원피스 박스 L (블랙 러버),16200,1.2,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_black_rubber
furnituretopsonepieceboxl_matcap_red_wax,가구 탑 원피스 박스 L (레드 왁스),17300,1.1,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_red_wax
furnituretopsonepieceboxl_matcap_white_ceramic,가구 탑 원피스 박스 L (화이트 세라믹),18800,1.05,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_white_ceramic
furnituretopsonepieceboxl_matcap_blue_gloss,가구 탑 원피스 박스 L (블루 글로시),18000,1.1,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_blue_gloss
furnituretopsonepieceboxl_matcap_gold,가구 탑 원피스 박스 L (골드),25500,0.7,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_gold
furnituretopsonepieceboxl_matcap_silver_soft,가구 탑 원피스 박스 L (소프트 실버),20300,1,의상,assets/models/FurnitureTopsOnepieceBoxL.glb,matcap_silver_soft
furnituretopsonepieceboxn_plastic_matte,가구 탑 원피스 박스 N (매트 플라스틱),15000,1.2,의상,assets/models/FurnitureTopsOnepieceBoxN.glb,plastic_matte
furnituretopsonepieceboxn_plastic_gloss,가구 탑 원피스 박스 N (글로시 플라스틱),16500,1.15,의상,assets/models/FurnitureTopsOnepieceBoxN.glb,plastic_gloss
furnituretopsonepieceboxn_rubber_soft,가구 탑 원피스 박스 N (소프트 러버),15800,1.2,의상,assets/models/FurnitureTopsOnepieceBoxN.glb,rubber_soft
furnituretopsonepieceboxn_ceramic_clean,가구 탑 원피스 박스 N (클린 세라믹),18000,1.1,의상,assets/models/FurnitureTopsOnepieceBoxN.glb,ceramic_clean
furnituretopsonepieceboxn_metal_brushed,가구 탑 원피스 박스 N (브러시드 메탈),20300,1,의상,assets/models/FurnitureTopsOnepieceBoxN.glb,metal_brushed
