id,name,baseValue,rarity,category,modelPath,preset
accessorymouthleafgreen_plastic_matte,액세서리 마우스 리프 그린 (매트 플라스틱),15000,1.2,액세서리,assets/models/AccessoryMouthLeafGreen.glb,plastic_matte
accessorymouthleafgreen_plastic_gloss,액세서리 마우스 리프 그린 (글로시 플라스틱),16500,1.15,액세서리,assets/models/AccessoryMouthLeafGreen.glb,plastic_gloss
accessorymouthleafgreen_rubber_soft,액세서리 마우스 리프 그린 (소프트 러버),15800,1.2,액세서리,assets/models/AccessoryMouthLeafGreen.glb,rubber_soft
accessorymouthleafgreen_ceramic_clean,액세서리 마우스 리프 그린 (클린 세라믹),18000,1.1,액세서리,assets/models/AccessoryMouthLeafGreen.glb,ceramic_clean
accessorymouthleafgreen_metal_brushed,액세서리 마우스 리프 그린 (브러시드 메탈),20300,1,액세서리,assets/models/AccessoryMouthLeafGreen.glb,metal_brushed
accessorymouthleafgreen_metal_polished,액세서리 마우스 리프 그린 (폴리시드 메탈),22500,0.9,액세서리,assets/models/AccessoryMouthLeafGreen.glb,metal_polished
accessorymouthleafgreen_paint_clearcoat,액세서리 마우스 리프 그린 (클리어코트 페인트),19500,1.05,액세서리,assets/models/AccessoryMouthLeafGreen.glb,paint_clearcoat
accessorymouthleafgreen_fabric_sheen,액세서리 마우스 리프 그린 (패브릭 쉰),17300,1.15,액세서리,assets/models/AccessoryMouthLeafGreen.glb,fabric_sheen
accessorymouthleafgreen_glass_clear,액세서리 마우스 리프 그린 (클리어 글래스),24000,0.8,액세서리,assets/models/AccessoryMouthLeafGreen.glb,glass_clear
accessorymouthleafgreen_resin_tinted,액세서리 마우스 리프 그린 (틴티드 레진),21800,0.95,액세서리,assets/models/AccessoryMouthLeafGreen.glb,resin_tinted
accessorymouthleafgreen_matcap_clay,액세서리 마우스 리프 그린 (클레이),15800,1.2,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_clay
accessorymouthleafgreen_matcap_wax,액세서리 마우스 리프 그린 (왁스),16500,1.15,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_wax
accessorymouthleafgreen_matcap_chrome,액세서리 마우스 리프 그린 (크롬),23300,0.85,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_chrome
accessorymouthleafgreen_matcap_bronze,액세서리 마우스 리프 그린 (브론즈),21000,1,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_bronze
accessorymouthleafgreen_matcap_black_rubber,액세서리 마우스 리프 그린 (블랙 러버),16200,1.2,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_black_rubber
accessorymouthleafgreen_matcap_red_wax,액세서리 마우스 리프 그린 (레드 왁스),17300,1.1,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_red_wax
accessorymouthleafgreen_matcap_white_ceramic,액세서리 마우스 리프 그린 (화이트 세라믹),18800,1.05,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_white_ceramic
accessorymouthleafgreen_matcap_blue_gloss,액세서리 마우스 리프 그린 (블루 글로시),18000,1.1,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_blue_gloss
accessorymouthleafgreen_matcap_gold,액세서리 마우스 리프 그린 (골드),25500,0.7,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_gold
accessorymouthleafgreen_matcap_silver_soft,액세서리 마우스 리프 그린 (소프트 실버),20300,1,액세서리,assets/models/AccessoryMouthLeafGreen.glb,matcap_silver_soft
accessorymouthpasta_plastic_matte,액세서리 마우스 파스타 (매트 플라스틱),14000,1.3,액세서리,assets/models/AccessoryMouthPasta.glb,plastic_matte
accessorymouthpasta_plastic_gloss,액세서리 마우스 파스타 (글로시 플라스틱),15400,1.25,액세서리,assets/models/AccessoryMouthPasta.glb,plastic_gloss
accessorymouthpasta_rubber_soft,액세서리 마우스 파스타 (소프트 러버),14700,1.3,액세서리,assets/models/AccessoryMouthPasta.glb,rubber_soft
accessorymouthpasta_ceramic_clean,액세서리 마우스 파스타 (클린 세라믹),16800,1.2,액세서리,assets/models/AccessoryMouthPasta.glb,ceramic_clean
accessorymouthpasta_metal_brushed,액세서리 마우스 파스타 (브러시드 메탈),18900,1.1,액세서리,assets/models/AccessoryMouthPasta.glb,metal_brushed
accessorymouthpasta_metal_polished,액세서리 마우스 파스타 (폴리시드 메탈),21000,1,액세서리,assets/models/AccessoryMouthPasta.glb,metal_polished
accessorymouthpasta_paint_clearcoat,액세서리 마우스 파스타 (클리어코트 페인트),18200,1.15,액세서리,assets/models/AccessoryMouthPasta.glb,paint_clearcoat
accessorymouthpasta_fabric_sheen,액세서리 마우스 파스타 (패브릭 쉰),16100,1.25,액세서리,assets/models/AccessoryMouthPasta.glb,fabric_sheen
accessorymouthpasta_glass_clear,액세서리 마우스 파스타 (클리어 글래스),22400,0.9,액세서리,assets/models/AccessoryMouthPasta.glb,glass_clear
accessorymouthpasta_resin_tinted,액세서리 마우스 파스타 (틴티드 레진),20300,1.05,액세서리,assets/models/AccessoryMouthPasta.glb,resin_tinted
accessorymouthpasta_matcap_clay,액세서리 마우스 파스타 (클레이),14700,1.3,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_clay
accessorymouthpasta_matcap_wax,액세서리 마우스 파스타 (왁스),15400,1.25,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_wax
accessorymouthpasta_matcap_chrome,액세서리 마우스 파스타 (크롬),21700,0.95,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_chrome
accessorymouthpasta_matcap_bronze,액세서리 마우스 파스타 (브론즈),19600,1.1,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_bronze
accessorymouthpasta_matcap_black_rubber,액세서리 마우스 파스타 (블랙 러버),15100,1.3,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_black_rubber
accessorymouthpasta_matcap_red_wax,액세서리 마우스 파스타 (레드 왁스),16100,1.2,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_red_wax
accessorymouthpasta_matcap_white_ceramic,액세서리 마우스 파스타 (화이트 세라믹),17500,1.15,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_white_ceramic
accessorymouthpasta_matcap_blue_gloss,액세서리 마우스 파스타 (블루 글로시),16800,1.2,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_blue_gloss
accessorymouthpasta_matcap_gold,액세서리 마우스 파스타 (골드),23800,0.8,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_gold
accessorymouthpasta_matcap_silver_soft,액세서리 마우스 파스타 (소프트 실버),18900,1.1,액세서리,assets/models/AccessoryMouthPasta.glb,matcap_silver_soft
