id,name,baseValue,rarity,category,modelPath,preset
furnituretopstoppuffh_plastic_matte,일본 스타일 스포츠 저지 (매트 플라스틱),15000,0.5,액세서리,assets/models/FurnitureTopsTopPuffH.glb,plastic_matte
furnituretopstoppuffh_plastic_gloss,일본 스타일 스포츠 저지 (글로시 플라스틱),16500,0.45,액세서리,assets/models/FurnitureTopsTopPuffH.glb,plastic_gloss
furnituretopstoppuffh_rubber_soft,일본 스타일 스포츠 저지 (소프트 러버),15800,0.5,액세서리,assets/models/FurnitureTopsTopPuffH.glb,rubber_soft
furnituretopstoppuffh_ceramic_clean,일본 스타일 스포츠 저지 (클린 세라믹),18000,0.4,액세서리,assets/models/FurnitureTopsTopPuffH.glb,ceramic_clean
furnituretopstoppuffh_metal_brushed,일본 스타일 스포츠 저지 (브러시드 메탈),20300,0.3,액세서리,assets/models/FurnitureTopsTopPuffH.glb,metal_brushed
furnituretopstoppuffh_metal_polished,일본 스타일 스포츠 저지 (폴리시드 메탈),22500,0.2,액세서리,assets/models/FurnitureTopsTopPuffH.glb,metal_polished
furnituretopstoppuffh_paint_clearcoat,일본 스타일 스포츠 저지 (클리어코트 페인트),19500,0.35,액세서리,assets/models/FurnitureTopsTopPuffH.glb,paint_clearcoat
furnituretopstoppuffh_fabric_sheen,일본 스타일 스포츠 저지 (패브릭 쉰),17300,0.45,액세서리,assets/models/FurnitureTopsTopPuffH.glb,fabric_sheen
furnituretopstoppuffh_glass_clear,일본 스타일 스포츠 저지 (클리어 글래스),24000,0.1,액세서리,assets/models/FurnitureTopsTopPuffH.glb,glass_clear
furnituretopstoppuffh_resin_tinted,일본 스타일 스포츠 저지 (틴티드 레진),21800,0.25,액세서리,assets/models/FurnitureTopsTopPuffH.glb,resin_tinted
furnituretopstoppuffh_matcap_clay,일본 스타일 스포츠 저지 (클레이),15800,0.5,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_clay
furnituretopstoppuffh_matcap_wax,일본 스타일 스포츠 저지 (왁스),16500,0.45,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_wax
furnituretopstoppuffh_matcap_chrome,일본 스타일 스포츠 저지 (크롬),23300,0.15,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_chrome
furnituretopstoppuffh_matcap_bronze,일본 스타일 스포츠 저지 (브론즈),21000,0.3,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_bronze
furnituretopstoppuffh_matcap_black_rubber,일본 스타일 스포츠 저지 (블랙 러버),16200,0.5,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_black_rubber
furnituretopstoppuffh_matcap_red_wax,일본 스타일 스포츠 저지 (레드 왁스),17300,0.4,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_red_wax
furnituretopstoppuffh_matcap_white_ceramic,일본 스타일 스포츠 저지 (화이트 세라믹),18800,0.35,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_white_ceramic
furnituretopstoppuffh_matcap_blue_gloss,일본 스타일 스포츠 저지 (블루 글로시),18000,0.4,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_blue_gloss
furnituretopstoppuffh_matcap_gold,일본 스타일 스포츠 저지 (골드),25500,0.1,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_gold
furnituretopstoppuffh_matcap_silver_soft,일본 스타일 스포츠 저지 (소프트 실버),20300,0.3,액세서리,assets/models/FurnitureTopsTopPuffH.glb,matcap_silver_soft
furnituretopstoptshirtsh_plastic_matte,기본 흰색 티셔츠 (매트 플라스틱),5000,2,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,plastic_matte
furnituretopstoptshirtsh_plastic_gloss,기본 흰색 티셔츠 (글로시 플라스틱),5500,1.95,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,plastic_gloss
furnituretopstoptshirtsh_rubber_soft,기본 흰색 티셔츠 (소프트 러버),5300,2,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,rubber_soft
furnituretopstoptshirtsh_ceramic_clean,기본 흰색 티셔츠 (클린 세라믹),6000,1.9,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,ceramic_clean
furnituretopstoptshirtsh_metal_brushed,기본 흰색 티셔츠 (브러시드 메탈),6800,1.8,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,metal_brushed
furnituretopstoptshirtsh_metal_polished,기본 흰색 티셔츠 (폴리시드 메탈),7500,1.7,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,metal_polished
furnituretopstoptshirtsh_paint_clearcoat,기본 흰색 티셔츠 (클리어코트 페인트),6500,1.85,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,paint_clearcoat
furnituretopstoptshirtsh_fabric_sheen,기본 흰색 티셔츠 (패브릭 쉰),5800,1.95,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,fabric_sheen
furnituretopstoptshirtsh_glass_clear,기본 흰색 티셔츠 (클리어 글래스),8000,1.6,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,glass_clear
furnituretopstoptshirtsh_resin_tinted,기본 흰색 티셔츠 (틴티드 레진),7300,1.75,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,resin_tinted
furnituretopstoptshirtsh_matcap_clay,기본 흰색 티셔츠 (클레이),5300,2,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_clay
furnituretopstoptshirtsh_matcap_wax,기본 흰색 티셔츠 (왁스),5500,1.95,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_wax
furnituretopstoptshirtsh_matcap_chrome,기본 흰색 티셔츠 (크롬),7800,1.65,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_chrome
furnituretopstoptshirtsh_matcap_bronze,기본 흰색 티셔츠 (브론즈),7000,1.8,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_bronze
furnituretopstoptshirtsh_matcap_black_rubber,기본 흰색 티셔츠 (블랙 러버),5400,2,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_black_rubber
furnituretopstoptshirtsh_matcap_red_wax,기본 흰색 티셔츠 (레드 왁스),5800,1.9,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_red_wax
furnituretopstoptshirtsh_matcap_white_ceramic,기본 흰색 티셔츠 (화이트 세라믹),6300,1.85,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_white_ceramic
furnituretopstoptshirtsh_matcap_blue_gloss,기본 흰색 티셔츠 (블루 글로시),6000,1.9,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_blue_gloss
furnituretopstoptshirtsh_matcap_gold,기본 흰색 티셔츠 (골드),8500,1.5,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_gold
furnituretopstoptshirtsh_matcap_silver_soft,기본 흰색 티셔츠 (소프트 실버),6800,1.8,액세서리,assets/models/FurnitureTopsTopTshirtsH.glb,matcap_silver_soft
furnituretopstoptshirtsl_plastic_matte,흰색 카프 (매트 플라스틱),10000,1,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,plastic_matte
furnituretopstoptshirtsl_plastic_gloss,흰색 카프 (글로시 플라스틱),11000,0.95,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,plastic_gloss
furnituretopstoptshirtsl_rubber_soft,흰색 카프 (소프트 러버),10500,1,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,rubber_soft
furnituretopstoptshirtsl_ceramic_clean,흰색 카프 (클린 세라믹),12000,0.9,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,ceramic_clean
furnituretopstoptshirtsl_metal_brushed,흰색 카프 (브러시드 메탈),13500,0.8,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,metal_brushed
furnituretopstoptshirtsl_metal_polished,흰색 카프 (폴리시드 메탈),15000,0.7,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,metal_polished
furnituretopstoptshirtsl_paint_clearcoat,흰색 카프 (클리어코트 페인트),13000,0.85,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,paint_clearcoat
furnituretopstoptshirtsl_fabric_sheen,흰색 카프 (패브릭 쉰),11500,0.95,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,fabric_sheen
furnituretopstoptshirtsl_glass_clear,흰색 카프 (클리어 글래스),16000,0.6,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,glass_clear
furnituretopstoptshirtsl_resin_tinted,흰색 카프 (틴티드 레진),14500,0.75,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,resin_tinted
furnituretopstoptshirtsl_matcap_clay,흰색 카프 (클레이),10500,1,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_clay
furnituretopstoptshirtsl_matcap_wax,흰색 카프 (왁스),11000,0.95,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_wax
furnituretopstoptshirtsl_matcap_chrome,흰색 카프 (크롬),15500,0.65,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_chrome
furnituretopstoptshirtsl_matcap_bronze,흰색 카프 (브론즈),14000,0.8,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_bronze
furnituretopstoptshirtsl_matcap_black_rubber,흰색 카프 (블랙 러버),10800,1,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_black_rubber
furnituretopstoptshirtsl_matcap_red_wax,흰색 카프 (레드 왁스),11500,0.9,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_red_wax
furnituretopstoptshirtsl_matcap_white_ceramic,흰색 카프 (화이트 세라믹),12500,0.85,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_white_ceramic
furnituretopstoptshirtsl_matcap_blue_gloss,흰색 카프 (블루 글로시),12000,0.9,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_blue_gloss
furnituretopstoptshirtsl_matcap_gold,흰색 카프 (골드),17000,0.5,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_gold
furnituretopstoptshirtsl_matcap_silver_soft,흰색 카프 (소프트 실버),13500,0.8,액세서리,assets/models/FurnitureTopsTopTshirtsL.glb,matcap_silver_soft
furnituretopstoptshirtsn_plastic_matte,흰색 무지개 탑 (매트 플라스틱),8000,1.2,액세서리,assets/models/FurnitureTopsTopTshirtsN.glb,plastic_matte
furnituretopstoptshirtsn_plastic_gloss,흰색 무지개 탑 (글로시 플라스틱),8800,1.15,액세서리,assets/models/FurnitureTopsTopTshirtsN.glb,plastic_gloss
