id,name,baseValue,rarity,category,modelPath,preset
pltweedsmr2c_plastic_matte,Plt Weed Smr 2C (매트 플라스틱),15000,1,액세서리,assets/models/PltWeedSmr2C.glb,plastic_matte
pltweedsmr2c_plastic_gloss,Plt Weed Smr 2C (글로시 플라스틱),16500,0.95,액세서리,assets/models/PltWeedSmr2C.glb,plastic_gloss
pltweedsmr2c_rubber_soft,Plt Weed Smr 2C (소프트 러버),15800,1,액세서리,assets/models/PltWeedSmr2C.glb,rubber_soft
pltweedsmr2c_ceramic_clean,Plt Weed Smr 2C (클린 세라믹),18000,0.9,액세서리,assets/models/PltWeedSmr2C.glb,ceramic_clean
pltweedsmr2c_metal_brushed,Plt Weed Smr 2C (브러시드 메탈),20300,0.8,액세서리,assets/models/PltWeedSmr2C.glb,metal_brushed
pltweedsmr2c_metal_polished,Plt Weed Smr 2C (폴리시드 메탈),22500,0.7,액세서리,assets/models/PltWeedSmr2C.glb,metal_polished
pltweedsmr2c_paint_clearcoat,Plt Weed Smr 2C (클리어코트 페인트),19500,0.85,액세서리,assets/models/PltWeedSmr2C.glb,paint_clearcoat
pltweedsmr2c_fabric_sheen,Plt Weed Smr 2C (패브릭 쉰),17300,0.95,액세서리,assets/models/PltWeedSmr2C.glb,fabric_sheen
pltweedsmr2c_glass_clear,Plt Weed Smr 2C (클리어 글래스),24000,0.6,액세서리,assets/models/PltWeedSmr2C.glb,glass_clear
pltweedsmr2c_resin_tinted,Plt Weed Smr 2C (틴티드 레진),21800,0.75,액세서리,assets/models/PltWeedSmr2C.glb,resin_tinted
pltweedsmr2c_matcap_clay,Plt Weed Smr 2C (클레이),15800,1,액세서리,assets/models/PltWeedSmr2C.glb,matcap_clay
pltweedsmr2c_matcap_wax,Plt Weed Smr 2C (왁스),16500,0.95,액세서리,assets/models/PltWeedSmr2C.glb,matcap_wax
pltweedsmr2c_matcap_chrome,Plt Weed Smr 2C (크롬),23300,0.65,액세서리,assets/models/PltWeedSmr2C.glb,matcap_chrome
pltweedsmr2c_matcap_bronze,Plt Weed Smr 2C (브론즈),21000,0.8,액세서리,assets/models/PltWeedSmr2C.glb,matcap_bronze
pltweedsmr2c_matcap_black_rubber,Plt Weed Smr 2C (블랙 러버),16200,1,액세서리,assets/models/PltWeedSmr2C.glb,matcap_black_rubber
pltweedsmr2c_matcap_red_wax,Plt Weed Smr 2C (레드 왁스),17300,0.9,액세서리,assets/models/PltWeedSmr2C.glb,matcap_red_wax
pltweedsmr2c_matcap_white_ceramic,Plt Weed Smr 2C (화이트 세라믹),18800,0.85,액세서리,assets/models/PltWeedSmr2C.glb,matcap_white_ceramic
pltweedsmr2c_matcap_blue_gloss,Plt Weed Smr 2C (블루 글로시),18000,0.9,액세서리,assets/models/PltWeedSmr2C.glb,matcap_blue_gloss
pltweedsmr2c_matcap_gold,Plt Weed Smr 2C (골드),25500,0.5,액세서리,assets/models/PltWeedSmr2C.glb,matcap_gold
pltweedsmr2c_matcap_silver_soft,Plt Weed Smr 2C (소프트 실버),20300,0.8,액세서리,assets/models/PltWeedSmr2C.glb,matcap_silver_soft
pltweedsmr3_plastic_matte,Plt Weed Smr 3 (매트 플라스틱),15000,1,액세서리,assets/models/PltWeedSmr3.glb,plastic_matte
pltweedsmr3_plastic_gloss,Plt Weed Smr 3 (글로시 플라스틱),16500,0.95,액세서리,assets/models/PltWeedSmr3.glb,plastic_gloss
pltweedsmr3_rubber_soft,Plt Weed Smr 3 (소프트 러버),15800,1,액세서리,assets/models/PltWeedSmr3.glb,rubber_soft
pltweedsmr3_ceramic_clean,Plt Weed Smr 3 (클린 세라믹),18000,0.9,액세서리,assets/models/PltWeedSmr3.glb,ceramic_clean
pltweedsmr3_metal_brushed,Plt Weed Smr 3 (브러시드 메탈),20300,0.8,액세서리,assets/models/PltWeedSmr3.glb,metal_brushed
pltweedsmr3_metal_polished,Plt Weed Smr 3 (폴리시드 메탈),22500,0.7,액세서리,assets/models/PltWeedSmr3.glb,metal_polished
pltweedsmr3_paint_clearcoat,Plt Weed Smr 3 (클리어코트 페인트),19500,0.85,액세서리,assets/models/PltWeedSmr3.glb,paint_clearcoat
pltweedsmr3_fabric_sheen,Plt Weed Smr 3 (패브릭 쉰),17300,0.95,액세서리,assets/models/PltWeedSmr3.glb,fabric_sheen
pltweedsmr3_glass_clear,Plt Weed Smr 3 (클리어 글래스),24000,0.6,액세서리,assets/models/PltWeedSmr3.glb,glass_clear
pltweedsmr3_resin_tinted,Plt Weed Smr 3 (틴티드 레진),21800,0.75,액세서리,assets/models/PltWeedSmr3.glb,resin_tinted
pltweedsmr3_matcap_clay,Plt Weed Smr 3 (클레이),15800,1,액세서리,assets/models/PltWeedSmr3.glb,matcap_clay
pltweedsmr3_matcap_wax,Plt Weed Smr 3 (왁스),16500,0.95,액세서리,assets/models/PltWeedSmr3.glb,matcap_wax
pltweedsmr3_matcap_chrome,Plt Weed Smr 3 (크롬),23300,0.65,액세서리,assets/models/PltWeedSmr3.glb,matcap_chrome
pltweedsmr3_matcap_bronze,Plt Weed Smr 3 (브론즈),21000,0.8,액세서리,assets/models/PltWeedSmr3.glb,matcap_bronze
pltweedsmr3_matcap_black_rubber,Plt Weed Smr 3 (블랙 러버),16200,1,액세서리,assets/models/PltWeedSmr3.glb,matcap_black_rubber
pltweedsmr3_matcap_red_wax,Plt Weed Smr 3 (레드 왁스),17300,0.9,액세서리,assets/models/PltWeedSmr3.glb,matcap_red_wax
pltweedsmr3_matcap_white_ceramic,Plt Weed Smr 3 (화이트 세라믹),18800,0.85,액세서리,assets/models/PltWeedSmr3.glb,matcap_white_ceramic
pltweedsmr3_matcap_blue_gloss,Plt Weed Smr 3 (블루 글로시),18000,0.9,액세서리,assets/models/PltWeedSmr3.glb,matcap_blue_gloss
pltweedsmr3_matcap_gold,Plt Weed Smr 3 (골드),25500,0.5,액세서리,assets/models/PltWeedSmr3.glb,matcap_gold
pltweedsmr3_matcap_silver_soft,Plt Weed Smr 3 (소프트 실버),20300,0.8,액세서리,assets/models/PltWeedSmr3.glb,matcap_silver_soft
pltweedspr1a_plastic_matte,Plt Weed Spr 1A (매트 플라스틱),15000,1,액세서리,assets/models/PltWeedSpr1A.glb,plastic_matte
pltweedspr1a_plastic_gloss,Plt Weed Spr 1A (글로시 플라스틱),16500,0.95,액세서리,assets/models/PltWeedSpr1A.glb,plastic_gloss
pltweedspr1a_rubber_soft,Plt Weed Spr 1A (소프트 러버),15800,1,액세서리,assets/models/PltWeedSpr1A.glb,rubber_soft
pltweedspr1a_ceramic_clean,Plt Weed Spr 1A (클린 세라믹),18000,0.9,액세서리,assets/models/PltWeedSpr1A.glb,ceramic_clean
pltweedspr1a_metal_brushed,Plt Weed Spr 1A (브러시드 메탈),20300,0.8,액세서리,assets/models/PltWeedSpr1A.glb,metal_brushed
pltweedspr1a_metal_polished,Plt Weed Spr 1A (폴리시드 메탈),22500,0.7,액세서리,assets/models/PltWeedSpr1A.glb,metal_polished
pltweedspr1a_paint_clearcoat,Plt Weed Spr 1A (클리어코트 페인트),19500,0.85,액세서리,assets/models/PltWeedSpr1A.glb,paint_clearcoat
pltweedspr1a_fabric_sheen,Plt Weed Spr 1A (패브릭 쉰),17300,0.95,액세서리,assets/models/PltWeedSpr1A.glb,fabric_sheen
pltweedspr1a_glass_clear,Plt Weed Spr 1A (클리어 글래스),24000,0.6,액세서리,assets/models/PltWeedSpr1A.glb,glass_clear
pltweedspr1a_resin_tinted,Plt Weed Spr 1A (틴티드 레진),21800,0.75,액세서리,assets/models/PltWeedSpr1A.glb,resin_tinted
pltweedspr1a_matcap_clay,Plt Weed Spr 1A (클레이),15800,1,액세서리,assets/models/PltWeedSpr1A.glb,matcap_clay
